Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nSXL_mean,nSXL_var,nSXL_stdev,nSXL_max,nSXL_min,nSXL_median,nSXL_muc,nSXL_notempty,cSXL_mean,cSXL_var,cSXL_stdev,cSXL_max,cSXL_min,cSXL_median,cSXL_muc,cSXL_notempty
1116,2380.000000,2485404.000000,2162180.000000,3570.000000,1044.287394,908.478991,1.500000,2975.000000,218921.949579,91863.421848,-62847.630252,0.000000,0.000000,0.093623,6.889484,2.890946,-1.977817,0.000000,0.000000,9.874053,16.921041,1.498476,9.874053,4.113519,1.144326,16.000000,24.000000,2.000000,908,1044,2,890,1033,0,932,1060,3,11.785714,  2867.658980,    53.550527,   255.000000,     0.000000,     0.000000, 28050.000000,110,3.558403,   125.903691,    11.220681,   190.000000,     0.000000,     0.000000,  8469.000000,757
1117,3204.000000,3382996.000000,3313084.000000,4806.000000,1055.866416,1034.046192,1.500000,4005.000000,182525.163545,330090.826466,40163.770287,0.000000,0.000000,0.084790,3.864257,6.988384,0.850311,0.000000,0.000000,10.937432,27.202086,2.228447,10.937432,5.215561,1.306173,23.000000,19.000000,2.000000,1034,1056,2,1018,1033,0,1053,1076,3,6.207865,  1544.950222,    39.305854,   255.000000,     0.000000,     0.000000, 19890.000000,78,3.033707,    92.081910,     9.595931,   152.000000,     0.000000,     0.000000,  9720.000000,1009
1118,1916.000000,2009460.000000,759080.000000,2874.000000,1048.778705,396.179540,1.500000,2395.000000,74210.237995,80290.171189,14180.125260,0.000000,0.000000,0.100641,3.118433,3.373922,0.595871,0.000000,0.000000,6.592997,10.819690,1.023153,6.592997,3.289329,1.007658,15.000000,12.000000,2.000000,396,1049,2,384,1034,0,408,1063,3,3.061064,   771.604102,    27.777762,   255.000000,     0.000000,     0.000000,  5865.000000,23,4.291231,   215.544382,    14.681429,   156.000000,     0.000000,     0.000000,  8222.000000,511
1119,3868.000000,4054400.000000,2794736.000000,5802.000000,1048.190279,722.527404,1.500000,4835.000000,890660.095139,141563.954498,142207.830403,0.000000,0.000000,0.079630,14.668871,2.331510,2.342115,0.000000,0.000000,17.080013,30.068881,2.286609,17.080013,5.483509,1.317439,15.000000,31.000000,2.000000,723,1048,2,693,1036,0,754,1063,3,5.076266,  1269.007628,    35.623133,   255.000000,     0.000000,     0.000000, 19635.000000,77,2.872285,    66.253661,     8.139635,    97.000000,     0.000000,     0.000000, 11110.000000,1235
1120,4152.000000,4404792.000000,3163156.000000,6228.000000,1060.884393,761.839113,1.500000,5190.000000,345888.527938,476760.508670,-181433.225433,0.000000,0.000000,0.077772,5.183141,7.144258,-2.718777,0.000000,0.000000,12.405171,30.596675,2.305007,12.405171,5.531426,1.320963,25.000000,19.000000,2.000000,762,1061,2,744,1036,0,781,1082,3,5.834537,  1454.115472,    38.132866,   255.000000,     0.000000,     0.000000, 24225.000000,95,3.698217,    99.131020,     9.956456,   111.000000,     0.000000,     0.000000, 15355.000000,1283
1121,1884.000000,1977016.000000,666972.000000,2826.000000,1049.371549,354.019108,1.500000,2355.000000,82267.312101,63743.915074,7650.624203,0.000000,0.000000,0.101208,3.535515,2.739455,0.328792,0.000000,0.000000,6.376179,10.212361,0.969301,6.376179,3.195678,0.989660,13.000000,14.000000,2.000000,354,1049,2,340,1037,0,367,1062,3,7.579617,  1876.347879,    43.316831,   255.000000,     0.000000,     0.000000, 14280.000000,56,2.416135,    42.099707,     6.488428,    47.000000,     0.000000,     0.000000,  4552.000000,583
1122,1772.000000,1859540.000000,794240.000000,2658.000000,1049.401805,448.216704,1.500000,2215.000000,64628.785553,70585.914221,-7974.293453,0.000000,0.000000,0.103297,3.013984,3.291797,-0.371883,0.000000,0.000000,6.409079,10.434499,1.010570,6.409079,3.230247,1.003511,16.000000,13.000000,2.000000,448,1049,2,437,1037,0,461,1065,3,12.088036,  2937.986598,    54.203197,   255.000000,     0.000000,     0.000000, 21420.000000,84,4.440744,   200.235334,    14.150453,   134.000000,     0.000000,     0.000000,  7869.000000,550
1123,3220.000000,3419812.000000,887584.000000,4830.000000,1062.053416,275.647204,1.500000,4025.000000,178439.224844,355530.812422,53320.680745,0.000000,0.000000,0.084649,3.752745,7.477149,1.121384,0.000000,0.000000,11.314545,27.752946,2.268806,11.314545,5.268106,1.314011,24.000000,16.000000,2.000000,276,1062,2,260,1038,0,291,1080,3,5.622670,  1402.602219,    37.451331,   255.000000,     0.000000,     0.000000, 18105.000000,71,2.141614,    45.215726,     6.724264,    82.000000,     0.000000,     0.000000,  6896.000000,840
1124,1216.000000,1275620.000000,1020224.000000,1824.000000,1049.029605,839.000000,1.500000,1520.000000,34072.000000,29098.934210,-2979.999999,0.000000,0.000000,0.117111,2.625142,2.241983,-0.229599,0.000000,0.000000,4.984236,6.402803,0.683087,4.984236,2.530376,0.880694,12.000000,13.000000,2.000000,839,1049,2,826,1038,0,849,1061,3,7.129934,  1768.751827,    42.056531,   255.000000,     0.000000,     0.000000,  8670.000000,34,2.546052,    55.191293,     7.429084,    72.000000,     0.000000,     0.000000,  3096.000000,400
1125,1416.000000,1491000.000000,1430176.000000,2124.000000,1052.966101,1010.011299,1.500000,1770.000000,60327.819209,56110.372881,-39499.457627,0.000000,0.000000,0.111315,3.794022,3.528787,-2.484125,0.000000,0.000000,7.434125,8.032564,0.803410,7.434125,2.834177,0.929635,15.000000,14.000000,2.000000,1010,1053,2,996,1038,0,1022,1067,3,10.805084,  2640.411451,    51.384934,   255.000000,     0.000000,     0.000000, 15300.000000,60,2.747175,    84.987624,     9.218873,    96.000000,     0.000000,     0.000000,  3890.000000,400
1126,1852.000000,1956116.000000,1093892.000000,2778.000000,1056.218142,590.654427,1.500000,2315.000000,42914.833693,138459.870410,4779.611231,0.000000,0.000000,0.101787,1.886916,6.087924,0.210154,0.000000,0.000000,8.076629,12.254986,1.164784,8.076629,3.500712,1.052160,19.000000,13.000000,2.000000,591,1056,2,578,1042,0,602,1075,3,10.739740,  2624.709105,    51.231914,   255.000000,     0.000000,     0.000000, 19890.000000,78,2.898488,    65.608274,     8.099893,    65.000000,     0.000000,     0.000000,  5368.000000,551
1127,1064.000000,1120416.000000,733192.000000,1596.000000,1053.022556,689.090225,1.500000,1330.000000,40303.338345,21591.458646,-442.165413,0.000000,0.000000,0.122441,3.710383,1.987741,-0.040706,0.000000,0.000000,5.820566,8.071313,0.902839,5.820566,2.841005,0.966503,11.000000,16.000000,2.000000,689,1053,2,678,1042,0,705,1061,3,5.991541,  1493.347999,    38.643861,   255.000000,     0.000000,     0.000000,  6375.000000,25,1.859962,    24.679336,     4.967830,    41.000000,     0.000000,     0.000000,  1979.000000,349
1128,2372.000000,2514668.000000,1258384.000000,3558.000000,1060.146711,530.516020,1.500000,2965.000000,151944.391231,113920.944350,59156.424957,0.000000,0.000000,0.093728,4.803212,3.601228,1.870031,0.000000,0.000000,8.498168,14.588180,1.293495,8.498168,3.819447,1.089569,16.000000,19.000000,2.000000,531,1060,2,515,1044,0,550,1075,3,8.600337,  2120.013968,    46.043609,   255.000000,     0.000000,     0.000000, 20400.000000,80,3.193929,    73.757398,     8.588212,    71.000000,     0.000000,     0.000000,  7576.000000,701
1129,1468.000000,1547808.000000,832004.000000,2202.000000,1054.365122,566.760217,1.500000,1835.000000,67675.596730,31884.294277,-8339.476839,0.000000,0.000000,0.109985,4.056305,1.911064,-0.499847,0.000000,0.000000,6.077355,8.158338,0.825111,6.077355,2.856280,0.937930,10.000000,14.000000,2.000000,567,1054,2,553,1044,0,580,1064,3,19.628746,  4623.192001,    67.994058,   255.000000,     0.000000,     0.000000, 28815.000000,113,3.225476,    73.184981,     8.554822,    74.000000,     0.000000,     0.000000,  4735.000000,507
1130,1748.000000,1843344.000000,1653176.000000,2622.000000,1054.544622,945.752860,1.500000,2185.000000,75629.235697,61617.519450,23863.276887,0.000000,0.000000,0.103767,3.591708,2.926278,1.133291,0.000000,0.000000,6.621755,9.902349,0.957361,6.621755,3.146799,0.985580,12.000000,13.000000,2.000000,946,1055,2,933,1044,0,959,1067,3,6.564645,  1631.823523,    40.395835,   255.000000,     0.000000,     0.000000, 11475.000000,45,2.668764,    57.581691,     7.588260,    80.000000,     0.000000,     0.000000,  4665.000000,575
1131,1640.000000,1735764.000000,485796.000000,2460.000000,1058.392682,296.217073,1.500000,2050.000000,42638.721951,85839.112195,19820.204878,0.000000,0.000000,0.105997,2.204680,4.438403,1.024824,0.000000,0.000000,6.749081,9.439146,0.925887,6.749081,3.072319,0.974659,17.000000,12.000000,2.000000,296,1058,2,285,1045,0,308,1075,3,4.820121,  1206.633273,    34.736627,   255.000000,     0.000000,     0.000000,  7905.000000,31,4.757926,   162.220193,    12.736569,   124.000000,     0.000000,     0.000000,  7803.000000,591
1132,1132.000000,1204916.000000,278744.000000,1698.000000,1064.413427,246.240282,1.500000,1415.000000,55278.643109,76930.515901,-56736.452296,0.000000,0.000000,0.119939,4.685566,6.520837,-4.809134,0.000000,0.000000,11.326344,8.770133,0.890674,11.326344,2.961441,0.962142,18.000000,15.000000,2.000000,246,1064,2,231,1046,0,257,1081,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.892226,     4.847790,     2.201769,    19.000000,     0.000000,     0.000000,  1010.000000,261
1133,988.000000,1040852.000000,851572.000000,1482.000000,1053.493927,861.914979,1.500000,1235.000000,25404.858299,17398.963562,693.489878,0.000000,0.000000,0.125504,2.581710,1.768129,0.070474,0.000000,0.000000,4.475344,5.105754,0.572277,4.475344,2.259591,0.830237,11.000000,12.000000,2.000000,862,1053,2,853,1046,0,874,1064,3,17.034412,  4057.711073,    63.700165,   255.000000,     0.000000,     0.000000, 16830.000000,66,4.114372,   118.650532,    10.892682,    78.000000,     0.000000,     0.000000,  4065.000000,366
1134,832.000000,882228.000000,919204.000000,1248.000000,1060.370192,1104.812500,1.500000,1040.000000,8806.750000,28857.980769,-4786.249999,0.000000,0.000000,0.132903,1.125428,3.687806,-0.611642,0.000000,0.000000,4.946138,4.415950,0.501876,4.946138,2.101416,0.794692,14.000000,7.000000,2.000000,1105,1060,2,1099,1046,0,1112,1072,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.537259,    28.301859,     5.319949,    40.000000,     0.000000,     0.000000,  1279.000000,150
1135,2652.000000,2836728.000000,1609116.000000,3978.000000,1069.656108,606.755656,1.500000,3315.000000,117057.665158,292598.371040,-79074.841628,0.000000,0.000000,0.090306,3.188857,7.970897,-2.154138,0.000000,0.000000,11.250061,21.785543,1.876364,11.250061,4.667498,1.233405,23.000000,15.000000,2.000000,607,1070,2,592,1047,0,621,1092,3,6.153846,  1531.938600,    39.139987,   255.000000,     0.000000,     0.000000, 16320.000000,64,3.671568,   104.168591,    10.206301,    95.000000,     0.000000,     0.000000,  9737.000000,789
1136,1156.000000,1222316.000000,1065164.000000,1734.000000,1057.366782,921.422145,1.500000,1445.000000,34825.993079,27876.484429,-10914.989619,0.000000,0.000000,0.119103,2.870514,2.297704,-0.899662,0.000000,0.000000,5.287322,6.401754,0.689156,5.287322,2.530168,0.883295,10.000000,14.000000,2.000000,921,1057,2,907,1047,0,932,1066,3,6.397058,  1591.704545,    39.896172,   255.000000,     0.000000,     0.000000,  7395.000000,29,3.107266,    69.863808,     8.358457,    91.000000,     0.000000,     0.000000,  3592.000000,391
1137,2948.000000,3131536.000000,2880492.000000,4422.000000,1062.257801,977.100407,1.500000,3685.000000,227586.279511,169004.070556,83619.690637,0.000000,0.000000,0.087176,5.384054,3.998163,1.978207,0.000000,0.000000,9.469394,18.430933,1.535446,9.469394,4.293126,1.153661,18.000000,20.000000,2.000000,977,1062,2,960,1047,0,997,1080,3,6.919945,  1717.283036,    41.440113,   255.000000,     0.000000,     0.000000, 20400.000000,80,3.160447,    96.541943,     9.825576,   136.000000,     0.000000,     0.000000,  9317.000000,836
1138,3296.000000,3508052.000000,1079148.000000,4944.000000,1064.336165,327.411407,1.500000,4120.000000,336678.131067,169511.529126,61016.160194,0.000000,0.000000,0.083993,6.863810,3.455808,1.243928,0.000000,0.000000,10.403612,23.039441,1.862367,10.403612,4.799941,1.230330,16.000000,22.000000,2.000000,327,1064,2,307,1049,0,349,1080,3,9.283980,  2281.915081,    47.769394,   255.000000,     0.000000,     0.000000, 30600.000000,120,3.838288,   104.082187,    10.202067,   103.000000,     0.000000,     0.000000, 12651.000000,1193
1139,2076.000000,2206988.000000,1829692.000000,3114.000000,1063.096339,881.354527,1.500000,2595.000000,110699.067437,83348.732177,-34050.905587,0.000000,0.000000,0.097986,4.179979,3.147235,-1.285756,0.000000,0.000000,7.425201,12.220178,1.127064,7.425201,3.495737,1.040677,14.000000,17.000000,2.000000,881,1063,2,864,1050,0,898,1077,3,10.317919,  2525.826589,    50.257602,   255.000000,     0.000000,     0.000000, 21420.000000,84,5.388246,   204.114252,    14.286855,   140.000000,     0.000000,     0.000000, 11186.000000,796
1140,2492.000000,2653872.000000,1202556.000000,3738.000000,1064.956661,482.566613,1.500000,3115.000000,134283.942215,136343.319422,34909.194221,0.000000,0.000000,0.092199,3.974599,4.035553,1.033258,0.000000,0.000000,8.102352,15.710616,1.380414,8.102352,3.963661,1.113447,17.000000,18.000000,2.000000,483,1065,2,465,1051,0,500,1082,3,5.116372,  1279.010940,    35.763262,   255.000000,     0.000000,     0.000000, 12750.000000,50,3.931781,   130.420073,    11.420160,   132.000000,     0.000000,     0.000000,  9798.000000,696
1141,1956.000000,2080956.000000,1607544.000000,2934.000000,1063.883435,821.852760,1.500000,2445.000000,80093.595092,96329.423312,35298.429447,0.000000,0.000000,0.099950,3.274205,3.937922,1.442990,0.000000,0.000000,7.312079,11.532205,1.080604,7.312079,3.395910,1.026177,15.000000,16.000000,2.000000,822,1064,2,806,1051,0,835,1079,3,12.384969,  3006.316684,    54.829888,   255.000000,     0.000000,     0.000000, 24225.000000,95,2.469836,    46.721851,     6.835338,    53.000000,     0.000000,     0.000000,  4831.000000,593
1142,2196.000000,2346736.000000,843396.000000,3294.000000,1068.641165,384.060109,1.500000,2745.000000,241076.065573,88089.238615,98959.366120,0.000000,0.000000,0.096168,8.445868,3.086121,3.466946,0.000000,0.000000,11.628158,15.154275,1.350710,11.628158,3.892849,1.105403,14.000000,22.000000,2.000000,384,1069,2,362,1056,0,402,1083,3,6.967213,  1728.884573,    41.579857,   255.000000,     0.000000,     0.000000, 15300.000000,60,2.648451,    57.153806,     7.560013,    90.000000,     0.000000,     0.000000,  5816.000000,571
1143,3016.000000,3222780.000000,1270296.000000,4524.000000,1068.561007,421.185676,1.500000,3770.000000,272632.021220,132294.774535,-36506.164456,0.000000,0.000000,0.086516,6.256552,3.035993,-0.837769,0.000000,0.000000,9.379062,19.096957,1.582648,9.379062,4.370006,1.165363,13.000000,20.000000,2.000000,421,1069,2,403,1056,0,441,1082,3,7.778514,  1923.653747,    43.859477,   255.000000,     0.000000,     0.000000, 23460.000000,92,3.632625,   168.602636,    12.984707,   166.000000,     0.000000,     0.000000, 10956.000000,832
1144,2480.000000,2650656.000000,1596336.000000,3720.000000,1068.812903,643.683870,1.500000,3100.000000,221848.154838,74601.187096,21261.316129,0.000000,0.000000,0.092347,6.608764,2.222338,0.633365,0.000000,0.000000,8.923450,15.101289,1.319256,8.923450,3.886037,1.096755,13.000000,20.000000,2.000000,644,1069,2,624,1056,0,664,1079,3,8.637096,  2128.718591,    46.138038,   255.000000,     0.000000,     0.000000, 21420.000000,84,4.144354,   121.307914,    11.013987,   142.000000,     0.000000,     0.000000, 10278.000000,841
1145,2956.000000,3183060.000000,1361888.000000,4434.000000,1076.813261,460.719891,1.500000,3695.000000,192004.070365,212520.920162,77813.380243,0.000000,0.000000,0.087098,4.525895,5.009516,1.834207,0.000000,0.000000,9.622509,20.138747,1.681709,9.622509,4.487621,1.189187,20.000000,20.000000,2.000000,461,1077,2,443,1057,0,481,1093,3,3.105548,   782.535048,    27.973827,   255.000000,     0.000000,     0.000000,  9180.000000,36,2.268267,    45.993997,     6.781887,    71.000000,     0.000000,     0.000000,  6705.000000,858
1146,4072.000000,4377616.000000,3247488.000000,6108.000000,1075.053045,797.516699,1.500000,5090.000000,410216.864440,352852.542239,120536.392927,0.000000,0.000000,0.078278,6.308650,5.426455,1.853707,0.000000,0.000000,11.813384,31.715982,2.410763,11.813384,5.631694,1.340864,26.000000,24.000000,2.000000,798,1075,2,774,1057,0,820,1101,3,4.195726,  1052.564727,    32.443253,   255.000000,     0.000000,     0.000000, 17085.000000,67,2.949165,    72.032541,     8.487198,   158.000000,     0.000000,     0.000000, 12009.000000,1173
1147,1652.000000,1769216.000000,1400116.000000,2478.000000,1070.953995,847.527845,1.500000,2065.000000,52123.719128,62616.503631,-10391.883777,0.000000,0.000000,0.105740,2.669041,3.206333,-0.532125,0.000000,0.000000,5.981115,8.895944,0.874966,5.981115,2.982606,0.956453,13.000000,14.000000,2.000000,848,1071,2,834,1058,0,860,1084,3,7.717917,  1909.658721,    43.699642,   255.000000,     0.000000,     0.000000, 12750.000000,50,3.308111,    84.014640,     9.165950,   108.000000,     0.000000,     0.000000,  5465.000000,642
1148,3324.000000,3586404.000000,2286488.000000,4986.000000,1078.942238,687.872442,1.500000,4155.000000,172273.915764,314652.909747,-21280.490974,0.000000,0.000000,0.083757,3.472733,6.342839,-0.428976,0.000000,0.000000,9.899330,22.665099,1.829509,9.899330,4.760787,1.223051,21.000000,14.000000,2.000000,688,1079,2,674,1061,0,701,1100,3,6.213898,  1546.396905,    39.324253,   255.000000,     0.000000,     0.000000, 20655.000000,81,3.230144,    82.283159,     9.071006,    95.000000,     0.000000,     0.000000, 10737.000000,1137
1149,4848.000000,5237172.000000,3493720.000000,7272.000000,1080.274752,720.651815,1.500000,6060.000000,470532.264026,529142.029702,-103128.217821,0.000000,0.000000,0.073856,5.734636,6.448946,-1.256880,0.000000,0.000000,12.257440,36.302455,2.614715,12.257440,6.025151,1.377658,24.000000,20.000000,2.000000,721,1080,2,703,1061,0,741,1104,3,5.733292,  1429.413688,    37.807587,   255.000000,     0.000000,     0.000000, 27795.000000,109,4.012995,   114.092465,    10.681407,   157.000000,     0.000000,     0.000000, 19455.000000,1720
1150,3316.000000,3580908.000000,1691836.000000,4974.000000,1079.887816,510.203860,1.500000,4145.000000,248594.190591,207858.267792,-12824.164053,0.000000,0.000000,0.083824,5.027340,4.203534,-0.259344,0.000000,0.000000,9.314699,21.839113,1.765794,9.314699,4.673233,1.208685,18.000000,19.000000,2.000000,510,1080,2,491,1062,0,528,1096,3,6.536489,  1624.569105,    40.305943,   255.000000,     0.000000,     0.000000, 21675.000000,85,2.640229,    59.368866,     7.705119,   108.000000,     0.000000,     0.000000,  8755.000000,1121
