Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,SXLmol_mean,SXLmol_var,SXLmol_stdev,SXLmol_max,SXLmol_min,SXLmol_median,SXLmol_muc,SXLmol_notempty,celnumber
1653,5.000000,4418.000000,5354.000000,0.000000,883.600000,1070.800000,0.000000,0.000000,2.800000,1.200000,0.600000,0.000000,0.000000,0.000000,0.327490,0.140353,0.070176,0.000000,0.000000,0.467843,0.041039,0.000000,0.467843,0.202582,-0.000000,1.000000,1.000000,0.000000,1071,884,0,1070,883,0,1072,884,0,17.600000,    31.300000,     5.594640,    24.000000,    12.000000,    16.000000,    88.000000,5,906
1654,4.000000,3538.000000,4194.000000,0.000000,884.500000,1048.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1049,885,0,1048,884,0,1049,885,0,3.750000,     4.916667,     2.217356,     6.000000,     1.000000,     3.000000,    15.000000,4,940
1655,8.000000,7092.000000,6436.000000,0.000000,886.500000,804.500000,0.000000,0.000000,2.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.625000,0.000000,0.000000,0.000000,0.750000,0.078125,0.000000,0.750000,0.279508,-0.000000,2.000000,1.000000,0.000000,805,887,0,804,885,0,805,888,0,3.375000,     1.982143,     1.407886,     4.000000,     0.000000,     4.000000,    27.000000,7,920
1656,3.000000,2657.000000,2788.000000,0.000000,885.666667,929.333333,0.000000,0.000000,0.666667,0.666667,0.333333,0.000000,0.000000,0.000000,0.154080,0.154080,0.077040,0.000000,0.000000,0.308161,0.017806,0.000000,0.308161,0.133437,-0.000000,1.000000,1.000000,0.000000,929,886,0,929,885,0,930,886,0,2.000000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     6.000000,3,926
1657,17.000000,15100.000000,12731.000000,0.000000,888.235294,748.882353,0.000000,0.000000,27.764706,31.058824,-9.529412,0.000000,0.000000,0.000000,0.635177,0.710537,-0.218006,0.000000,0.000000,1.345713,0.403790,0.000000,1.345713,0.635445,-0.000000,2.000000,2.000000,0.000000,749,888,0,747,886,0,751,890,0,1.411765,     0.632353,     0.795206,     2.000000,     0.000000,     2.000000,    24.000000,14,935
1658,4.000000,3546.000000,3482.000000,0.000000,886.500000,870.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,871,887,0,870,886,0,871,887,0,2.250000,     0.916667,     0.957427,     3.000000,     1.000000,     2.000000,     9.000000,4,933
1659,4.000000,3546.000000,3850.000000,0.000000,886.500000,962.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,963,887,0,962,886,0,963,887,0,1.750000,     2.250000,     1.500000,     3.000000,     0.000000,     1.000000,     7.000000,3,927
1660,4.000000,3546.000000,3946.000000,0.000000,886.500000,986.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,987,887,0,986,886,0,987,887,0,2.500000,     3.000000,     1.732051,     4.000000,     1.000000,     1.000000,    10.000000,4,912
1661,9.000000,7987.000000,9287.000000,0.000000,887.444444,1031.888889,0.000000,0.000000,4.888889,10.222222,-3.555556,0.000000,0.000000,0.000000,0.261148,0.546037,-0.189926,0.000000,0.000000,0.807185,0.106525,0.000000,0.807185,0.326381,-0.000000,2.000000,1.000000,0.000000,1032,887,0,1031,886,0,1033,889,0,2.777778,     1.194444,     1.092906,     4.000000,     1.000000,     3.000000,    25.000000,9,929
1662,14.000000,12431.000000,14974.000000,0.000000,887.928571,1069.571429,0.000000,0.000000,13.428571,22.928571,5.571429,0.000000,0.000000,0.000000,0.397978,0.679526,0.165119,0.000000,0.000000,1.077504,0.243172,0.000000,1.077504,0.493125,-0.000000,2.000000,2.000000,0.000000,1070,888,0,1068,886,0,1071,890,0,10.571429,    13.494505,     3.673487,    15.000000,     2.000000,    11.000000,   148.000000,14,0
1663,3.000000,2663.000000,2978.000000,0.000000,887.666667,992.666667,0.000000,0.000000,0.666667,0.666667,-0.333333,0.000000,0.000000,0.000000,0.154080,0.154080,-0.077040,0.000000,0.000000,0.308161,0.017806,0.000000,0.308161,0.133437,-0.000000,1.000000,1.000000,0.000000,993,888,0,992,887,0,993,888,0,3.000000,     0.000000,     0.000000,     3.000000,     3.000000,     3.000000,     9.000000,3,912
1664,9.000000,8001.000000,7893.000000,0.000000,889.000000,877.000000,0.000000,0.000000,6.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.320500,0.320500,0.000000,0.000000,0.000000,0.641000,0.102720,0.000000,0.641000,0.320500,-0.000000,1.000000,1.000000,0.000000,877,889,0,876,888,0,878,890,0,4.666667,     7.750000,     2.783882,    10.000000,     1.000000,     5.000000,    42.000000,9,933
1665,8.000000,7119.000000,7159.000000,0.000000,889.875000,894.875000,0.000000,0.000000,4.875000,4.875000,-1.125000,0.000000,0.000000,0.000000,0.304688,0.304688,-0.070313,0.000000,0.000000,0.609375,0.087891,0.000000,0.609375,0.296464,-0.000000,1.000000,1.000000,0.000000,895,890,0,894,889,0,896,891,0,1.500000,     1.142857,     1.069045,     3.000000,     0.000000,     2.000000,    12.000000,6,926
1666,9.000000,8022.000000,8532.000000,0.000000,891.333333,948.000000,0.000000,0.000000,6.000000,8.000000,3.000000,0.000000,0.000000,0.000000,0.320500,0.427333,0.160250,0.000000,0.000000,0.747833,0.111280,0.000000,0.747833,0.333587,-0.000000,2.000000,1.000000,0.000000,948,891,0,947,890,0,949,893,0,2.888889,     2.361111,     1.536591,     4.000000,     0.000000,     4.000000,    26.000000,8,927
1667,9.000000,8020.000000,9231.000000,0.000000,891.111111,1025.666667,0.000000,0.000000,8.000000,4.888889,1.333333,0.000000,0.000000,0.000000,0.427333,0.261148,0.071222,0.000000,0.000000,0.688481,0.106525,0.000000,0.688481,0.326381,-0.000000,1.000000,2.000000,0.000000,1026,891,0,1024,890,0,1027,892,0,40.333333,   122.000000,    11.045361,    58.000000,    26.000000,    39.000000,   363.000000,9,929
1668,3.000000,2675.000000,2759.000000,0.000000,891.666667,919.666667,0.000000,0.000000,0.666667,0.666667,-0.333333,0.000000,0.000000,0.000000,0.154080,0.154080,-0.077040,0.000000,0.000000,0.308161,0.017806,0.000000,0.308161,0.133437,-0.000000,1.000000,1.000000,0.000000,920,892,0,919,891,0,920,892,0,4.333333,     1.333333,     1.154701,     5.000000,     3.000000,     5.000000,    13.000000,3,0
1669,5.000000,4461.000000,4938.000000,0.000000,892.200000,987.600000,0.000000,0.000000,1.200000,2.800000,-0.600000,0.000000,0.000000,0.000000,0.140353,0.327490,-0.070176,0.000000,0.000000,0.467843,0.041039,0.000000,0.467843,0.202582,-0.000000,1.000000,1.000000,0.000000,988,892,0,987,891,0,988,893,0,6.600000,    12.800000,     3.577709,    10.000000,     2.000000,     7.000000,    33.000000,5,0
1670,4.000000,3566.000000,4302.000000,0.000000,891.500000,1075.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1076,892,0,1075,891,0,1076,892,0,2.000000,     0.666667,     0.816497,     3.000000,     1.000000,     2.000000,     8.000000,4,0
1671,2.000000,1785.000000,1708.000000,0.000000,892.500000,854.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,1.000000,0.000000,0.000000,854,893,0,854,892,0,854,893,0,5.500000,     0.500000,     0.707107,     6.000000,     5.000000,     5.000000,    11.000000,2,946
1672,4.000000,3570.000000,3970.000000,0.000000,892.500000,992.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,993,893,0,992,892,0,993,893,0,1.250000,     0.916667,     0.957427,     2.000000,     0.000000,     1.000000,     5.000000,3,912
1673,10.000000,8953.000000,7592.000000,0.000000,895.300000,759.200000,0.000000,0.000000,5.600000,12.100000,2.400000,0.000000,0.000000,0.000000,0.259929,0.561632,0.111398,0.000000,0.000000,0.821561,0.133575,0.000000,0.821561,0.365479,-0.000000,2.000000,1.000000,0.000000,759,895,0,758,894,0,760,897,0,1.300000,     0.455556,     0.674949,     2.000000,     0.000000,     1.000000,    13.000000,9,936
1674,9.000000,8068.000000,8774.000000,0.000000,896.444444,974.888889,0.000000,0.000000,4.888889,10.222222,-3.555556,0.000000,0.000000,0.000000,0.261148,0.546037,-0.189926,0.000000,0.000000,0.807185,0.106525,0.000000,0.807185,0.326381,-0.000000,2.000000,1.000000,0.000000,975,896,0,974,895,0,976,898,0,2.111111,     1.111111,     1.054093,     4.000000,     1.000000,     2.000000,    19.000000,9,953
1675,2.000000,1791.000000,2014.000000,0.000000,895.500000,1007.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,1.000000,0.000000,0.000000,1007,896,0,1007,895,0,1007,896,0,6.000000,     0.000000,     0.000000,     6.000000,     6.000000,     6.000000,    12.000000,2,912
1676,4.000000,3586.000000,3182.000000,0.000000,896.500000,795.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,796,897,0,795,896,0,796,897,0,2.000000,     1.333333,     1.154701,     3.000000,     1.000000,     1.000000,     8.000000,4,952
1677,4.000000,3590.000000,1094.000000,0.000000,897.500000,273.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,274,898,0,273,897,0,274,898,0,4.000000,     0.000000,     0.000000,     4.000000,     4.000000,     4.000000,    16.000000,4,893
1678,14.000000,12599.000000,13206.000000,0.000000,899.928571,943.285714,0.000000,0.000000,14.857143,22.928571,-9.714286,0.000000,0.000000,0.000000,0.440316,0.679526,-0.287899,0.000000,0.000000,1.119842,0.216321,0.000000,1.119842,0.465103,-0.000000,2.000000,2.000000,0.000000,943,900,0,942,898,0,945,902,0,1.000000,     0.461538,     0.679366,     2.000000,     0.000000,     1.000000,    14.000000,11,0
1679,1.000000,899.000000,215.000000,0.000000,899.000000,215.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,215,899,0,215,899,0,215,899,0,3.000000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     2.000000,1,0
1680,9.000000,8101.000000,9067.000000,0.000000,900.111111,1007.444444,0.000000,0.000000,10.222222,4.888889,3.555556,0.000000,0.000000,0.000000,0.546037,0.261148,0.189926,0.000000,0.000000,0.807185,0.106525,0.000000,0.807185,0.326381,-0.000000,1.000000,2.000000,0.000000,1007,900,0,1006,899,0,1009,901,0,1.555556,     0.527778,     0.726483,     2.000000,     0.000000,     2.000000,    14.000000,8,912
1681,4.000000,3602.000000,3278.000000,0.000000,900.500000,819.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,820,901,0,819,900,0,820,901,0,4.500000,     3.000000,     1.732051,     6.000000,     3.000000,     3.000000,    18.000000,4,939
1682,7.000000,6307.000000,6398.000000,0.000000,901.000000,914.000000,0.000000,0.000000,4.000000,4.000000,-2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,-0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,914,901,0,913,900,0,915,902,0,13.857143,    13.142857,     3.625308,    20.000000,    11.000000,    12.000000,    97.000000,7,954
1683,4.000000,3602.000000,4258.000000,0.000000,900.500000,1064.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1065,901,0,1064,900,0,1065,901,0,3.500000,     3.000000,     1.732051,     5.000000,     2.000000,     2.000000,    14.000000,4,940
1684,2.000000,1805.000000,1766.000000,0.000000,902.500000,883.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,1.000000,0.000000,0.000000,883,903,0,883,902,0,883,903,0,3.000000,     0.000000,     0.000000,     3.000000,     3.000000,     3.000000,     6.000000,2,957
1685,10.000000,9045.000000,10010.000000,0.000000,904.500000,1001.000000,0.000000,0.000000,6.000000,10.500000,-3.000000,0.000000,0.000000,0.000000,0.278495,0.487367,-0.139248,0.000000,0.000000,0.765862,0.116339,0.000000,0.765862,0.341086,-0.000000,2.000000,1.000000,0.000000,1001,905,0,1000,903,0,1002,906,0,2.300000,     0.455556,     0.674949,     3.000000,     1.000000,     2.000000,    23.000000,10,959
1686,9.000000,8150.000000,3223.000000,0.000000,905.555556,358.111111,0.000000,0.000000,4.888889,10.222222,-3.555556,0.000000,0.000000,0.000000,0.261148,0.546037,-0.189926,0.000000,0.000000,0.807185,0.106525,0.000000,0.807185,0.326381,-0.000000,2.000000,1.000000,0.000000,358,906,0,357,904,0,359,907,0,12.000000,    21.750000,     4.663690,    17.000000,     3.000000,    13.000000,   108.000000,9,960
1687,3.000000,2713.000000,2516.000000,0.000000,904.333333,838.666667,0.000000,0.000000,0.666667,0.666667,0.333333,0.000000,0.000000,0.000000,0.154080,0.154080,0.077040,0.000000,0.000000,0.308161,0.017806,0.000000,0.308161,0.133437,-0.000000,1.000000,1.000000,0.000000,839,904,0,838,904,0,839,905,0,8.333333,    14.333333,     3.785939,    11.000000,     4.000000,    10.000000,    25.000000,3,946
1688,4.000000,3618.000000,3586.000000,0.000000,904.500000,896.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,897,905,0,896,904,0,897,905,0,4.250000,     0.250000,     0.500000,     5.000000,     4.000000,     4.000000,    17.000000,4,0
1689,5.000000,4531.000000,4443.000000,0.000000,906.200000,888.600000,0.000000,0.000000,1.200000,2.800000,-0.600000,0.000000,0.000000,0.000000,0.140353,0.327490,-0.070176,0.000000,0.000000,0.467843,0.041039,0.000000,0.467843,0.202582,-0.000000,1.000000,1.000000,0.000000,889,906,0,888,905,0,889,907,0,3.200000,     1.700000,     1.303840,     4.000000,     1.000000,     4.000000,    16.000000,5,957
1690,4.000000,3622.000000,4302.000000,0.000000,905.500000,1075.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1076,906,0,1075,905,0,1076,906,0,3.000000,     2.000000,     1.414214,     4.000000,     1.000000,     3.000000,    12.000000,4,0
1691,3.000000,2720.000000,2752.000000,0.000000,906.666667,917.333333,0.000000,0.000000,0.666667,0.666667,0.333333,0.000000,0.000000,0.000000,0.154080,0.154080,0.077040,0.000000,0.000000,0.308161,0.017806,0.000000,0.308161,0.133437,-0.000000,1.000000,1.000000,0.000000,917,907,0,917,906,0,918,907,0,64.333333,  1752.333333,    41.860881,    89.000000,    16.000000,    88.000000,   193.000000,3,954
1692,6.000000,5439.000000,5838.000000,0.000000,906.500000,973.000000,0.000000,0.000000,4.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.366881,0.137580,0.000000,0.000000,0.000000,0.504461,0.050476,0.000000,0.504461,0.224668,-0.000000,1.000000,1.000000,0.000000,973,907,0,972,906,0,974,907,0,1.500000,     0.700000,     0.836660,     3.000000,     1.000000,     1.000000,     9.000000,6,953
1693,4.000000,3626.000000,4078.000000,0.000000,906.500000,1019.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1020,907,0,1019,906,0,1020,907,0,2.750000,     3.583333,     1.892969,     4.000000,     0.000000,     3.000000,    11.000000,3,958
1694,5.000000,4546.000000,1592.000000,0.000000,909.200000,318.400000,0.000000,0.000000,1.200000,2.800000,0.600000,0.000000,0.000000,0.000000,0.140353,0.327490,0.070176,0.000000,0.000000,0.467843,0.041039,0.000000,0.467843,0.202582,-0.000000,1.000000,1.000000,0.000000,318,909,0,318,908,0,319,910,0,1.600000,     0.800000,     0.894427,     2.000000,     0.000000,     2.000000,     8.000000,4,931
1695,4.000000,3634.000000,3566.000000,0.000000,908.500000,891.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,892,909,0,891,908,0,892,909,0,5.500000,     1.666667,     1.290994,     7.000000,     4.000000,     5.000000,    22.000000,4,957
1696,12.000000,10919.000000,10356.000000,0.000000,909.916667,863.000000,0.000000,0.000000,22.000000,6.916667,0.000000,0.000000,0.000000,0.000000,0.800782,0.251761,0.000000,0.000000,0.000000,1.052543,0.201606,0.000000,1.052543,0.449005,-0.000000,1.000000,2.000000,0.000000,863,910,0,861,909,0,865,911,0,2.666667,     2.787879,     1.669694,     5.000000,     0.000000,     2.000000,    32.000000,11,967
1697,7.000000,6370.000000,6853.000000,0.000000,910.000000,979.000000,0.000000,0.000000,4.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,979,910,0,978,909,0,980,911,0,19.714286,    30.571429,     5.529144,    26.000000,     9.000000,    21.000000,   138.000000,7,959
1698,7.000000,6371.000000,6911.000000,0.000000,910.142857,987.285714,0.000000,0.000000,3.428571,4.857143,-1.285714,0.000000,0.000000,0.000000,0.256045,0.362730,-0.096017,0.000000,0.000000,0.618775,0.083656,0.000000,0.618775,0.289233,-0.000000,1.000000,1.000000,0.000000,987,910,0,986,909,0,988,911,0,21.714286,    57.904762,     7.609518,    35.000000,    12.000000,    21.000000,   152.000000,7,959
1699,7.000000,6366.000000,7516.000000,0.000000,909.428571,1073.714286,0.000000,0.000000,7.428571,1.714286,0.857143,0.000000,0.000000,0.000000,0.554764,0.128022,0.064011,0.000000,0.000000,0.682786,0.066925,0.000000,0.682786,0.258698,-0.000000,1.000000,2.000000,0.000000,1074,909,0,1072,909,0,1075,910,0,2.142857,     0.476190,     0.690066,     3.000000,     1.000000,     2.000000,    15.000000,7,965
