Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nDSX_mean,nDSX_var,nDSX_stdev,nDSX_max,nDSX_min,nDSX_median,nDSX_muc,nDSX_notempty,cDSX_mean,cDSX_var,cDSX_stdev,cDSX_max,cDSX_min,cDSX_median,cDSX_muc,cDSX_notempty
612,952.000000,589668.000000,311728.000000,1428.000000,619.399159,327.445378,1.500000,1190.000000,18915.159663,24148.319327,7070.756302,0.000000,0.000000,0.127066,2.019733,2.578522,0.755005,0.000000,0.000000,4.725322,5.222180,0.589321,4.725322,2.285209,0.838398,10.000000,11.000000,2.000000,327,619,2,318,609,0,338,628,3,1.875000,   475.108438,    21.796982,   255.000000,     0.000000,     0.000000,  1785.000000,7,3.227941,    52.483214,     7.244529,    39.000000,     0.000000,     0.000000,  3073.000000,278
613,2872.000000,1802664.000000,1132428.000000,4308.000000,627.668523,394.299442,1.500000,3590.000000,171274.479108,174612.434540,24473.069637,0.000000,0.000000,0.087939,4.195464,4.277229,0.599481,0.000000,0.000000,8.560633,18.330669,1.546460,8.560633,4.281433,1.156412,18.000000,15.000000,2.000000,394,628,2,380,610,0,409,642,3,1.243036,   315.538962,    17.763416,   255.000000,     0.000000,     0.000000,  3570.000000,14,1.828690,    34.442952,     5.868811,   100.000000,     0.000000,     0.000000,  5252.000000,646
614,2000.000000,1255348.000000,1726416.000000,3000.000000,627.673999,863.207999,1.500000,2500.000000,73585.471999,108863.447999,-30264.383999,0.000000,0.000000,0.099212,2.920241,4.320248,-1.201042,0.000000,0.000000,7.339702,11.892012,1.108568,7.339702,3.448479,1.034953,18.000000,13.000000,2.000000,863,628,2,850,610,0,875,642,3,6.502499,  1616.663325,    40.207752,   255.000000,     0.000000,     0.000000, 13005.000000,51,2.862999,    64.774618,     8.048268,    71.000000,     0.000000,     0.000000,  5726.000000,520
615,88.000000,54104.000000,84940.000000,132.000000,614.818181,965.227272,1.500000,110.000000,199.454545,477.090909,255.636363,0.000000,0.000000,0.281027,0.509565,1.218870,0.653099,0.000000,0.000000,2.009464,0.680294,0.054675,2.009464,0.824799,0.379546,5.000000,3.000000,2.000000,965,615,2,963,611,0,968,620,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.113636,    10.814524,     3.288544,    19.000000,     0.000000,     0.000000,    98.000000,19
616,1444.000000,897968.000000,805148.000000,2166.000000,621.861495,557.581717,1.500000,1805.000000,61311.357340,37196.299168,15756.343490,0.000000,0.000000,0.110591,3.756511,2.278995,0.965381,0.000000,0.000000,6.146097,8.296584,0.843713,6.146097,2.880379,0.944927,12.000000,14.000000,2.000000,558,622,2,544,612,0,572,634,3,5.650969,  1410.040255,    37.550502,   255.000000,     0.000000,     0.000000,  8160.000000,32,1.549168,    22.286562,     4.720864,    51.000000,     0.000000,     0.000000,  2237.000000,323
617,2892.000000,1820612.000000,1224636.000000,4338.000000,629.533886,423.456431,1.500000,3615.000000,149757.510373,230831.679114,-23032.730290,0.000000,0.000000,0.087735,3.634607,5.602274,-0.559003,0.000000,0.000000,9.324617,20.859990,1.759068,9.324617,4.567273,1.207149,20.000000,18.000000,2.000000,423,630,2,408,613,0,441,650,3,1.939834,   491.064521,    22.159975,   255.000000,     0.000000,     0.000000,  5610.000000,22,2.350968,    41.612164,     6.450749,    64.000000,     0.000000,     0.000000,  6799.000000,729
618,2612.000000,1638244.000000,1353360.000000,3918.000000,627.199081,518.131699,1.500000,3265.000000,139818.695252,181584.477794,-23180.483920,0.000000,0.000000,0.090765,3.886878,5.047943,-0.644404,0.000000,0.000000,9.025587,20.016459,1.743188,9.025587,4.473975,1.203505,20.000000,18.000000,2.000000,518,627,2,500,613,0,536,647,3,2.831163,   714.204727,    26.724609,   255.000000,     0.000000,     0.000000,  7395.000000,29,1.467075,    28.582216,     5.346233,    66.000000,     0.000000,     0.000000,  3832.000000,551
619,2040.000000,1284576.000000,1336216.000000,3060.000000,629.694117,655.007843,1.500000,2550.000000,72503.874509,107817.129411,-26863.105882,0.000000,0.000000,0.098559,2.802341,4.167230,-1.038283,0.000000,0.000000,7.068131,11.286888,1.044731,7.068131,3.359596,1.014693,16.000000,12.000000,2.000000,655,630,2,643,614,0,667,646,3,9.000000,  2215.085826,    47.064698,   255.000000,     0.000000,     0.000000, 18360.000000,72,1.847549,    35.556443,     5.962922,    73.000000,     0.000000,     0.000000,  3769.000000,529
620,876.000000,544688.000000,594352.000000,1314.000000,621.789954,678.484018,1.500000,1095.000000,20762.776255,12049.351598,2037.059360,0.000000,0.000000,0.130639,2.477117,1.437556,0.243032,0.000000,0.000000,4.045313,4.013343,0.457491,4.045313,2.003332,0.770538,8.000000,11.000000,2.000000,678,622,2,670,614,0,689,629,3,7.277397,  1804.836105,    42.483362,   255.000000,     0.000000,     0.000000,  6375.000000,25,3.896118,    95.722910,     9.783808,    85.000000,     0.000000,     0.000000,  3413.000000,280
621,1592.000000,996708.000000,1521872.000000,2388.000000,626.072864,955.949748,1.500000,1990.000000,61859.979899,54395.547738,25269.829145,0.000000,0.000000,0.107052,3.327762,2.926213,1.359392,0.000000,0.000000,6.361027,8.559296,0.844619,6.361027,2.925627,0.945265,14.000000,15.000000,2.000000,956,626,2,941,615,0,968,640,3,1.121231,   284.835702,    16.877076,   255.000000,     0.000000,     0.000000,  1785.000000,7,2.021356,    38.854351,     6.233325,    57.000000,     0.000000,     0.000000,  3218.000000,388
622,2524.000000,1590028.000000,271136.000000,3786.000000,629.963549,107.423137,1.500000,3155.000000,145064.088748,115384.646592,16230.928684,0.000000,0.000000,0.091807,4.221247,3.357599,0.472306,0.000000,0.000000,7.670654,14.645981,1.280737,7.670654,3.827006,1.085975,14.000000,15.000000,2.000000,107,630,2,93,616,0,122,644,3,1.616481,   409.752181,    20.242336,   255.000000,     0.000000,     0.000000,  4080.000000,16,1.669572,    31.778209,     5.637216,    62.000000,     0.000000,     0.000000,  4214.000000,609
623,872.000000,544296.000000,115268.000000,1308.000000,624.192660,132.188073,1.500000,1090.000000,22717.155963,14623.633027,5968.403669,0.000000,0.000000,0.130839,2.726875,1.755361,0.716423,0.000000,0.000000,4.613076,4.859843,0.559127,4.613076,2.204505,0.823828,8.000000,13.000000,2.000000,132,624,2,123,616,0,145,632,3,9.357798,  2301.309261,    47.971963,   255.000000,     0.000000,     0.000000,  8160.000000,32,4.216743,   103.513244,    10.174145,    81.000000,     0.000000,     0.000000,  3677.000000,358
624,4448.000000,2831520.000000,1255400.000000,6672.000000,636.582733,282.239208,1.500000,5560.000000,509361.482014,351193.553956,52683.971223,0.000000,0.000000,0.076007,6.963160,4.800946,0.720209,0.000000,0.000000,11.840113,33.805213,2.501479,11.840113,5.814225,1.357476,21.000000,24.000000,2.000000,282,637,2,258,616,0,305,653,3,9.058003,  2228.244442,    47.204284,   255.000000,     0.000000,     0.000000, 40290.000000,158,3.813624,   113.874183,    10.671184,   129.000000,     0.000000,     0.000000, 16963.000000,1441
625,848.000000,533792.000000,497964.000000,1272.000000,629.471698,587.221698,1.500000,1060.000000,28418.320754,20683.320754,16043.320754,0.000000,0.000000,0.132062,3.540548,2.576869,1.998786,0.000000,0.000000,6.249480,5.936263,0.677265,6.249480,2.436444,0.878185,13.000000,12.000000,2.000000,587,629,2,576,618,0,599,642,3,5.412735,  1352.544914,    36.776961,   255.000000,     0.000000,     0.000000,  4590.000000,18,1.366745,    16.574902,     4.071228,    39.000000,     0.000000,     0.000000,  1159.000000,202
626,1716.000000,1089224.000000,926780.000000,2574.000000,634.745920,540.081585,1.500000,2145.000000,63416.578088,58421.221445,-844.428904,0.000000,0.000000,0.104408,3.086832,2.843681,-0.041102,0.000000,0.000000,6.034922,9.395477,0.916321,6.034922,3.065204,0.971290,14.000000,14.000000,2.000000,540,635,2,529,621,0,554,646,3,4.160839,  1044.309975,    32.315785,   255.000000,     0.000000,     0.000000,  7140.000000,28,2.216783,    53.396709,     7.307305,    65.000000,     0.000000,     0.000000,  3804.000000,383
627,1648.000000,1043364.000000,1273108.000000,2472.000000,633.109223,772.516990,1.500000,2060.000000,55419.524271,58456.339805,-1673.058252,0.000000,0.000000,0.105825,2.846993,3.003000,-0.085947,0.000000,0.000000,5.955819,9.161214,0.903977,5.955819,3.026749,0.966909,14.000000,14.000000,2.000000,773,633,2,759,621,0,785,647,3,8.046116,  1988.226165,    44.589529,   255.000000,     0.000000,     0.000000, 13260.000000,52,3.534587,    88.370387,     9.400552,    73.000000,     0.000000,     0.000000,  5825.000000,465
628,3188.000000,2028524.000000,2573872.000000,4782.000000,636.299874,807.362609,1.500000,3985.000000,283472.823086,174141.319949,82005.345043,0.000000,0.000000,0.084931,6.041623,3.711453,1.747770,0.000000,0.000000,9.838009,20.196853,1.645003,9.838009,4.494090,1.180471,15.000000,20.000000,2.000000,807,636,2,788,621,0,827,651,3,10.958281,  2675.116865,    51.721531,   255.000000,     0.000000,     0.000000, 34935.000000,137,3.896486,    87.229319,     9.339663,    98.000000,     0.000000,     0.000000, 12422.000000,1227
629,1152.000000,724612.000000,958792.000000,1728.000000,629.003472,832.284722,1.500000,1440.000000,40402.611111,27003.986111,9082.861111,0.000000,0.000000,0.119241,3.345590,2.236100,0.752118,0.000000,0.000000,5.700931,7.580960,0.824598,5.700931,2.753354,0.937736,15.000000,17.000000,2.000000,832,629,2,815,621,0,845,644,3,6.861979,  1704.197267,    41.281924,   255.000000,     0.000000,     0.000000,  7905.000000,31,2.399305,    35.760486,     5.980007,    48.000000,     0.000000,     0.000000,  2764.000000,391
630,740.000000,466192.000000,466076.000000,1110.000000,629.989189,629.832432,1.500000,925.000000,23311.221621,8295.913513,-5513.340540,0.000000,0.000000,0.138197,3.482753,1.239429,-0.823706,0.000000,0.000000,4.860380,4.290728,0.502780,4.860380,2.071407,0.795169,8.000000,13.000000,2.000000,630,630,2,617,622,0,640,637,3,6.547297,  1628.894918,    40.359570,   255.000000,     0.000000,     0.000000,  4845.000000,19,3.974324,   148.974982,    12.205530,   112.000000,     0.000000,     0.000000,  2941.000000,229
631,1096.000000,693752.000000,276924.000000,1644.000000,632.985401,252.667883,1.500000,1370.000000,22819.109489,28135.766423,-857.313868,0.000000,0.000000,0.121238,2.019379,2.489877,-0.075868,0.000000,0.000000,4.630495,5.568946,0.608889,4.630495,2.359861,0.847577,12.000000,11.000000,2.000000,253,633,2,242,624,0,262,645,3,5.583941,  1393.996600,    37.336263,   255.000000,     0.000000,     0.000000,  6120.000000,24,2.572992,    41.795580,     6.464950,    80.000000,     0.000000,     0.000000,  2820.000000,417
632,3360.000000,2177556.000000,598436.000000,5040.000000,648.082142,178.105952,1.500000,4200.000000,208494.280952,304005.328571,-62077.242857,0.000000,0.000000,0.083457,4.142938,6.040814,-1.233521,0.000000,0.000000,10.267209,24.355051,1.961672,10.267209,4.935083,1.251820,22.000000,19.000000,2.000000,178,648,2,159,626,0,196,670,3,13.433035,  3245.943713,    56.973184,   255.000000,     0.000000,     0.000000, 45135.000000,177,3.929464,   103.173647,    10.157442,    92.000000,     0.000000,     0.000000, 13203.000000,1231
633,1136.000000,718728.000000,849280.000000,1704.000000,632.683098,747.605633,1.500000,1420.000000,44415.323943,19549.915492,-1625.971830,0.000000,0.000000,0.119798,3.747098,1.649328,-0.137175,0.000000,0.000000,5.516224,6.807860,0.738122,5.516224,2.609187,0.903738,11.000000,14.000000,2.000000,748,633,2,734,626,0,760,644,3,15.488556,  3712.954935,    60.934021,   255.000000,     0.000000,     0.000000, 17595.000000,69,4.568661,   220.370611,    14.844885,   168.000000,     0.000000,     0.000000,  5190.000000,464
634,1864.000000,1192264.000000,394776.000000,2796.000000,639.626609,211.789699,1.500000,2330.000000,110365.562231,76068.120171,-52886.369098,0.000000,0.000000,0.101569,4.811040,3.315951,-2.305415,0.000000,0.000000,8.228561,11.463686,1.080515,8.228561,3.385806,1.026148,15.000000,16.000000,2.000000,212,640,2,196,627,0,226,655,3,11.354613,  2767.984219,    52.611635,   255.000000,     0.000000,     0.000000, 21165.000000,83,6.093347,   254.872655,    15.964731,   174.000000,     0.000000,     0.000000, 11358.000000,849
635,4.000000,2508.000000,916.000000,6.000000,627.000000,229.000000,1.500000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.787450,0.000000,0.000000,0.000000,0.000000,0.000000,0.787450,0.000000,0.000000,0.787450,0.000000,-0.000000,0.000000,0.000000,2.000000,229,627,2,229,627,0,229,627,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6.250000,    54.916666,     7.410578,    16.000000,     0.000000,     1.000000,    25.000000,3
636,732.000000,465912.000000,421708.000000,1098.000000,636.491803,576.103825,1.500000,915.000000,14068.109289,13646.950819,8314.622950,0.000000,0.000000,0.138698,2.132493,2.068652,1.260359,0.000000,0.000000,4.339844,3.405574,0.391530,4.339844,1.845419,0.731568,9.000000,10.000000,2.000000,576,636,2,566,627,0,584,645,3,1.393442,   353.869614,    18.811422,   255.000000,     0.000000,     0.000000,  1020.000000,4,2.169398,    49.796162,     7.056639,    78.000000,     0.000000,     0.000000,  1588.000000,192
637,1956.000000,1249204.000000,1736224.000000,2934.000000,638.652351,887.640081,1.500000,2445.000000,144778.617586,63563.599182,-29476.744376,0.000000,0.000000,0.099950,5.918513,2.598463,-1.205001,0.000000,0.000000,8.616928,14.778293,1.392018,8.616928,3.844254,1.116559,13.000000,19.000000,2.000000,888,639,2,869,627,0,902,652,3,9.777607,  2398.914710,    48.978716,   255.000000,     0.000000,     0.000000, 19125.000000,75,3.259202,    74.673956,     8.641409,    71.000000,     0.000000,     0.000000,  6375.000000,558
638,2628.000000,1699976.000000,1584044.000000,3942.000000,646.870624,602.756468,1.500000,3285.000000,153668.140030,165720.012176,-60054.800608,0.000000,0.000000,0.090580,4.237242,4.569560,-1.655950,0.000000,0.000000,8.897384,17.417893,1.505463,8.897384,4.173475,1.146102,19.000000,16.000000,2.000000,603,647,2,587,628,0,618,661,3,8.150684,  2012.756881,    44.863759,   255.000000,     0.000000,     0.000000, 21420.000000,84,1.820776,    31.625651,     5.623668,    80.000000,     0.000000,     0.000000,  4785.000000,657
639,740.000000,470936.000000,118720.000000,1110.000000,636.399999,160.432432,1.500000,925.000000,13301.621621,12057.599999,-3567.999999,0.000000,0.000000,0.138197,1.987294,1.801434,-0.533067,0.000000,0.000000,3.926926,3.819412,0.455473,3.926926,1.954331,0.769403,10.000000,9.000000,2.000000,160,636,2,152,629,0,169,646,3,10.337837,  2532.700325,    50.325940,   255.000000,     0.000000,     0.000000,  7650.000000,30,4.067567,    83.229528,     9.123021,    53.000000,     0.000000,     0.000000,  3010.000000,275
640,2500.000000,1622004.000000,597388.000000,3750.000000,648.801599,238.955199,1.500000,3125.000000,142114.982399,149093.593599,47389.779199,0.000000,0.000000,0.092100,4.188448,4.394123,1.396683,0.000000,0.000000,8.674673,17.244299,1.515411,8.674673,4.152625,1.148621,20.000000,19.000000,2.000000,239,649,2,225,629,0,258,663,3,12.035999,  2925.484897,    54.087751,   255.000000,     0.000000,     0.000000, 30090.000000,118,4.023599,   103.414008,    10.169267,    85.000000,     0.000000,     0.000000, 10059.000000,914
641,1996.000000,1282288.000000,1350080.000000,2994.000000,642.428857,676.392785,1.500000,2495.000000,99172.056112,78880.897795,-24932.224448,0.000000,0.000000,0.099278,3.946165,3.138757,-0.992080,0.000000,0.000000,7.184201,12.105215,1.131960,7.184201,3.479254,1.042182,14.000000,15.000000,2.000000,676,642,2,661,629,0,691,656,3,4.854709,  1214.991411,    34.856726,   255.000000,     0.000000,     0.000000,  9690.000000,38,2.445390,    50.186991,     7.084277,    59.000000,     0.000000,     0.000000,  4881.000000,490
642,1804.000000,1159444.000000,252456.000000,2706.000000,642.707317,139.942350,1.500000,2255.000000,113130.004434,51757.463414,20389.560975,0.000000,0.000000,0.102682,5.151445,2.356808,0.928451,0.000000,0.000000,7.610936,12.049916,1.158154,7.610936,3.471298,1.050159,13.000000,16.000000,2.000000,140,643,2,125,630,0,156,653,3,6.784922,  1685.054104,    41.049410,   255.000000,     0.000000,     0.000000, 12240.000000,48,3.964523,    71.779106,     8.472255,    88.000000,     0.000000,     0.000000,  7152.000000,687
643,2676.000000,1718904.000000,872072.000000,4014.000000,642.340807,325.886397,1.500000,3345.000000,228773.464872,130145.183856,-23736.394618,0.000000,0.000000,0.090035,6.157780,3.503052,-0.638900,0.000000,0.000000,9.750868,22.032651,1.905409,9.750868,4.693895,1.239736,22.000000,21.000000,2.000000,326,642,2,305,630,0,346,664,3,1.810538,   458.580539,    21.414493,   255.000000,     0.000000,     0.000000,  4845.000000,19,2.906576,    95.672016,     9.781207,   177.000000,     0.000000,     0.000000,  7778.000000,668
644,1964.000000,1265596.000000,872848.000000,2946.000000,644.397148,444.423625,1.500000,2455.000000,96367.543788,71606.224032,-1990.427698,0.000000,0.000000,0.099815,3.918099,2.911356,-0.080926,0.000000,0.000000,6.929271,12.082120,1.137935,6.929271,3.475934,1.044012,14.000000,17.000000,2.000000,444,644,2,427,630,0,460,655,3,2.466904,   623.292332,    24.965823,   255.000000,     0.000000,     0.000000,  4845.000000,19,1.634928,    25.868183,     5.086077,    57.000000,     0.000000,     0.000000,  3211.000000,481
645,740.000000,471256.000000,357520.000000,1110.000000,636.832432,483.135135,1.500000,925.000000,17310.486486,9207.221621,-5023.243243,0.000000,0.000000,0.138197,2.586229,1.375581,-0.750484,0.000000,0.000000,4.100007,3.541852,0.413809,4.100007,1.881981,0.745189,8.000000,12.000000,2.000000,483,637,2,475,630,0,495,645,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.062162,    39.316834,     6.270313,    40.000000,     0.000000,     0.000000,  1526.000000,147
646,1808.000000,1169116.000000,1323512.000000,2712.000000,646.634955,732.030973,1.500000,2260.000000,51102.265486,99923.070796,24648.442477,0.000000,0.000000,0.102607,2.320111,4.536642,1.119072,0.000000,0.000000,6.959361,9.976745,0.951495,6.959361,3.158598,0.983563,17.000000,11.000000,2.000000,732,647,2,721,630,0,743,663,3,4.090154,  1026.828060,    32.044157,   255.000000,     0.000000,     0.000000,  7395.000000,29,2.560287,    49.996363,     7.070810,    72.000000,     0.000000,     0.000000,  4629.000000,523
