Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,DSXmol_mean,DSXmol_var,DSXmol_stdev,DSXmol_max,DSXmol_min,DSXmol_median,DSXmol_muc,DSXmol_notempty,celnumber
1670,4.000000,3138.000000,1094.000000,0.000000,784.500000,273.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,274,785,0,273,784,0,274,785,0,3.750000,     2.250000,     1.500000,     6.000000,     3.000000,     3.000000,    15.000000,4,0
1671,21.000000,16538.000000,16291.000000,0.000000,787.523810,775.761905,0.000000,0.000000,21.809524,113.238095,22.619048,0.000000,0.000000,0.000000,0.376433,1.954490,0.390405,0.000000,0.000000,2.330923,0.583318,0.000000,2.330923,0.763752,-0.000000,4.000000,2.000000,0.000000,776,788,0,774,784,0,777,791,0,5.238095,     9.490476,     3.080662,    12.000000,     0.000000,     5.000000,   110.000000,20,0
1672,4.000000,3142.000000,4094.000000,0.000000,785.500000,1023.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1024,786,0,1023,785,0,1024,786,0,4.000000,     0.666667,     0.816497,     5.000000,     3.000000,     4.000000,    16.000000,4,0
1673,7.000000,5507.000000,6335.000000,0.000000,786.714286,905.000000,0.000000,0.000000,4.000000,3.428571,0.000000,0.000000,0.000000,0.000000,0.298719,0.256045,0.000000,0.000000,0.000000,0.554764,0.076485,0.000000,0.554764,0.276560,-0.000000,1.000000,1.000000,0.000000,905,787,0,904,786,0,906,788,0,2.571429,     3.285714,     1.812654,     4.000000,     0.000000,     4.000000,    18.000000,6,807
1674,4.000000,3150.000000,874.000000,0.000000,787.500000,218.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,219,788,0,218,787,0,219,788,0,1.000000,     0.666667,     0.816497,     2.000000,     0.000000,     1.000000,     4.000000,3,0
1675,14.000000,11052.000000,11165.000000,0.000000,789.428571,797.500000,0.000000,0.000000,11.500000,33.428571,3.000000,0.000000,0.000000,0.000000,0.340822,0.990711,0.088910,0.000000,0.000000,1.331533,0.329751,0.000000,1.331533,0.574239,-0.000000,3.000000,2.000000,0.000000,798,789,0,796,787,0,799,792,0,2.142857,     2.131868,     1.460092,     5.000000,     1.000000,     1.000000,    30.000000,14,0
1676,2.000000,1576.000000,615.000000,0.000000,788.000000,307.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,1.000000,0.000000,308,788,0,307,788,0,308,788,0,4.000000,     0.000000,     0.000000,     4.000000,     4.000000,     4.000000,     8.000000,2,0
1677,7.000000,5528.000000,6270.000000,0.000000,789.714286,895.714286,0.000000,0.000000,3.428571,7.428571,3.428571,0.000000,0.000000,0.000000,0.256045,0.554764,0.256045,0.000000,0.000000,0.810808,0.076485,0.000000,0.810808,0.276560,-0.000000,2.000000,1.000000,0.000000,896,790,0,895,788,0,897,791,0,16.142857,     9.809524,     3.132016,    23.000000,    14.000000,    15.000000,   113.000000,7,807
1678,3.000000,2366.000000,3031.000000,0.000000,788.666667,1010.333333,0.000000,0.000000,0.666667,0.666667,0.333333,0.000000,0.000000,0.000000,0.154080,0.154080,0.077040,0.000000,0.000000,0.308161,0.017806,0.000000,0.308161,0.133437,-0.000000,1.000000,1.000000,0.000000,1010,789,0,1010,788,0,1011,789,0,5.000000,     0.000000,     0.000000,     5.000000,     5.000000,     5.000000,    15.000000,3,809
1679,11.000000,8694.000000,10191.000000,0.000000,790.363636,926.454545,0.000000,0.000000,10.727273,12.545455,-6.818182,0.000000,0.000000,0.000000,0.438496,0.512817,-0.278705,0.000000,0.000000,0.951314,0.147192,0.000000,0.951314,0.383656,-0.000000,2.000000,2.000000,0.000000,926,790,0,925,789,0,928,792,0,12.818182,    25.563636,     5.056049,    21.000000,     6.000000,    12.000000,   141.000000,11,800
1680,4.000000,3158.000000,4018.000000,0.000000,789.500000,1004.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1005,790,0,1004,789,0,1005,790,0,3.000000,     0.666667,     0.816497,     4.000000,     2.000000,     3.000000,    12.000000,4,809
1681,4.000000,3162.000000,894.000000,0.000000,790.500000,223.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,224,791,0,223,790,0,224,791,0,5.250000,     0.916667,     0.957427,     6.000000,     4.000000,     5.000000,    21.000000,4,0
1682,1.000000,790.000000,973.000000,0.000000,790.000000,973.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,973,790,0,973,790,0,973,790,0,1.500000,     0.000000,     0.000000,     2.000000,     2.000000,     2.000000,     2.000000,1,819
1683,18.000000,14263.000000,16321.000000,0.000000,792.388889,906.722222,0.000000,0.000000,47.611111,18.277778,3.944444,0.000000,0.000000,0.000000,1.009280,0.387460,0.083616,0.000000,0.000000,1.396740,0.384064,0.000000,1.396740,0.619729,-0.000000,2.000000,3.000000,0.000000,907,792,0,904,791,0,909,794,0,8.944444,    11.349673,     3.368928,    14.000000,     4.000000,     8.000000,   161.000000,18,807
1684,12.000000,9540.000000,2524.000000,0.000000,795.000000,210.333333,0.000000,0.000000,12.666667,26.000000,-13.000000,0.000000,0.000000,0.000000,0.461056,0.946379,-0.473189,0.000000,0.000000,1.407435,0.212426,0.000000,1.407435,0.460897,-0.000000,3.000000,2.000000,0.000000,210,795,0,209,792,0,212,797,0,2.250000,     0.750000,     0.866025,     3.000000,     0.000000,     2.000000,    27.000000,11,0
1685,4.000000,3170.000000,3158.000000,0.000000,792.500000,789.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,790,793,0,789,792,0,790,793,0,4.000000,     0.666667,     0.816497,     5.000000,     3.000000,     4.000000,    16.000000,4,815
1686,8.000000,6348.000000,1724.000000,0.000000,793.500000,215.500000,0.000000,0.000000,10.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.625000,0.125000,0.000000,0.000000,0.000000,0.750000,0.078125,0.000000,0.750000,0.279508,-0.000000,1.000000,2.000000,0.000000,216,794,0,214,793,0,217,794,0,2.125000,     0.982143,     0.991031,     3.000000,     0.000000,     2.000000,    17.000000,7,0
1687,4.000000,3174.000000,3134.000000,0.000000,793.500000,783.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,784,794,0,783,793,0,784,794,0,1.500000,     0.333333,     0.577350,     2.000000,     1.000000,     1.000000,     6.000000,4,815
1688,10.000000,7935.000000,9740.000000,0.000000,793.500000,974.000000,0.000000,0.000000,20.000000,2.500000,0.000000,0.000000,0.000000,0.000000,0.928318,0.116040,0.000000,0.000000,0.000000,1.044357,0.107722,0.000000,1.044357,0.328210,-0.000000,1.000000,2.000000,0.000000,974,794,0,972,793,0,976,794,0,2.500000,     3.833333,     1.957890,     4.000000,     0.000000,     4.000000,    25.000000,7,819
1689,4.000000,3174.000000,4026.000000,0.000000,793.500000,1006.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,1007,794,0,1006,793,0,1007,794,0,8.000000,    21.333333,     4.618802,    12.000000,     4.000000,     4.000000,    32.000000,4,809
1690,6.000000,4767.000000,5286.000000,0.000000,794.500000,881.000000,0.000000,0.000000,4.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.366881,0.137580,0.000000,0.000000,0.000000,0.504461,0.050476,0.000000,0.504461,0.224668,-0.000000,1.000000,1.000000,0.000000,881,795,0,880,794,0,882,795,0,4.333333,     2.266667,     1.505545,     6.000000,     2.000000,     5.000000,    26.000000,6,807
1691,2.000000,1588.000000,1781.000000,0.000000,794.000000,890.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,1.000000,0.000000,891,794,0,890,794,0,891,794,0,2.500000,     0.500000,     0.707107,     3.000000,     2.000000,     2.000000,     5.000000,2,807
1692,4.000000,3186.000000,926.000000,0.000000,796.500000,231.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.157490,0.157490,0.000000,0.000000,0.000000,0.314980,0.024803,0.000000,0.314980,0.157490,-0.000000,1.000000,1.000000,0.000000,232,797,0,231,796,0,232,797,0,6.250000,     4.250000,     2.061553,     8.000000,     4.000000,     5.000000,    25.000000,4,0
1693,11.000000,8782.000000,9822.000000,0.000000,798.363636,892.909091,0.000000,0.000000,20.909091,4.545455,1.363636,0.000000,0.000000,0.000000,0.854696,0.185803,0.055741,0.000000,0.000000,1.040499,0.155698,0.000000,1.040499,0.394586,-0.000000,1.000000,2.000000,0.000000,893,798,0,891,797,0,895,799,0,3.000000,     2.400000,     1.549193,     4.000000,     0.000000,     4.000000,    33.000000,10,807
1694,7.000000,5593.000000,6755.000000,0.000000,799.000000,965.000000,0.000000,0.000000,4.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.298719,0.298719,0.149359,0.000000,0.000000,0.597438,0.066925,0.000000,0.597438,0.258698,-0.000000,1.000000,1.000000,0.000000,965,799,0,964,798,0,966,800,0,6.142857,     6.809524,     2.609506,    10.000000,     3.000000,     5.000000,    43.000000,7,0
1695,9.000000,7199.000000,8867.000000,0.000000,799.888889,985.222222,0.000000,0.000000,5.555556,8.888889,-2.777778,0.000000,0.000000,0.000000,0.296759,0.474815,-0.148380,0.000000,0.000000,0.771574,0.118889,0.000000,0.771574,0.344803,-0.000000,2.000000,1.000000,0.000000,985,800,0,984,798,0,986,801,0,1.555556,     1.027778,     1.013794,     3.000000,     0.000000,     1.000000,    14.000000,8,0
