Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nHH_mean,nHH_var,nHH_stdev,nHH_max,nHH_min,nHH_median,nHH_muc,nHH_notempty,cHH_mean,cHH_var,cHH_stdev,cHH_max,cHH_min,cHH_median,cHH_muc,cHH_notempty
798,620.000000,478764.000000,536164.000000,930.000000,772.199999,864.780645,1.500000,775.000000,9770.167741,7043.199999,2407.199999,0.000000,0.000000,0.146592,1.848047,1.332235,0.455326,0.000000,0.000000,3.326876,2.720919,0.330524,3.326876,1.649520,0.691408,7.000000,9.000000,2.000000,865,772,2,856,765,0,873,779,3,11.927419,  2903.912332,    53.887960,   255.000000,     0.000000,     0.000000,  7395.000000,29,6.054838,   358.778894,    18.941459,   177.000000,     0.000000,     0.000000,  3754.000000,237
799,3660.000000,2888568.000000,3373628.000000,5490.000000,789.226229,921.756284,1.500000,4575.000000,172050.605464,485728.681967,56841.796721,0.000000,0.000000,0.081111,3.050338,8.611635,1.007765,0.000000,0.000000,11.743085,26.198735,2.048296,11.743085,5.118470,1.269982,23.000000,14.000000,2.000000,922,789,2,908,766,0,936,811,3,14.282786,  3439.052286,    58.643433,   255.000000,     0.000000,     0.000000, 52275.000000,205,10.472677,   655.646971,    25.605604,   175.000000,     0.000000,     1.000000, 38330.000000,2047
800,2252.000000,1755860.000000,1550656.000000,3378.000000,779.689165,688.568383,1.500000,2815.000000,121432.468916,91650.415630,-21974.131438,0.000000,0.000000,0.095364,4.113804,3.104868,-0.744424,0.000000,0.000000,7.314037,12.907061,1.165227,7.314037,3.592639,1.052293,14.000000,15.000000,2.000000,689,780,2,675,767,0,704,794,3,14.493783,  3487.393564,    59.054157,   255.000000,     0.000000,     0.000000, 32640.000000,128,7.108792,   328.849553,    18.134209,   202.000000,     0.000000,     0.000000, 16009.000000,950
801,916.000000,712012.000000,208588.000000,1374.000000,777.305676,227.716157,1.500000,1145.000000,12682.200873,25442.410480,3615.475982,0.000000,0.000000,0.128709,1.425609,2.859988,0.406416,0.000000,0.000000,4.414308,4.463651,0.503519,4.414308,2.112735,0.795558,14.000000,8.000000,2.000000,228,777,2,220,768,0,236,791,3,11.413755,  2783.272335,    52.756727,   255.000000,     0.000000,     0.000000, 10455.000000,41,5.385371,   173.338758,    13.165817,    75.000000,     0.000000,     0.000000,  4933.000000,328
802,1128.000000,879456.000000,388352.000000,1692.000000,779.659574,344.283687,1.500000,1410.000000,18221.219858,39125.276595,6072.936170,0.000000,0.000000,0.120080,1.551786,3.332053,0.517193,0.000000,0.000000,5.003920,5.489601,0.588773,5.003920,2.342989,0.838139,12.000000,8.000000,2.000000,344,780,2,336,768,0,352,792,3,7.460106,  1848.312515,    42.992005,   255.000000,     0.000000,     0.000000,  8415.000000,33,2.461879,    47.925785,     6.922845,    70.000000,     0.000000,     0.000000,  2777.000000,322
803,1888.000000,1469480.000000,1194324.000000,2832.000000,778.326271,632.586864,1.500000,2360.000000,99745.754237,67367.016949,-28861.508474,0.000000,0.000000,0.101136,4.274563,2.886985,-1.236848,0.000000,0.000000,7.262686,11.535107,1.093371,7.262686,3.396337,1.030202,15.000000,14.000000,2.000000,633,778,2,620,768,0,647,793,3,7.293432,  1807.588467,    42.515743,   255.000000,     0.000000,     0.000000, 13770.000000,54,8.028601,   421.608084,    20.533097,   144.000000,     0.000000,     0.000000, 15158.000000,776
804,852.000000,665152.000000,329992.000000,1278.000000,780.694835,387.314553,1.500000,1065.000000,23655.699530,11796.657276,-1306.215962,0.000000,0.000000,0.131855,2.928754,1.460515,-0.161719,0.000000,0.000000,4.521125,4.830085,0.560560,4.521125,2.197745,0.824531,9.000000,14.000000,2.000000,387,781,2,378,773,0,401,790,3,11.073943,  2704.397581,    52.003822,   255.000000,     0.000000,     0.000000,  9435.000000,37,3.823943,    92.229837,     9.603636,    78.000000,     0.000000,     0.000000,  3258.000000,314
805,2260.000000,1775120.000000,1193040.000000,3390.000000,785.451327,527.893805,1.500000,2825.000000,149014.513274,77271.646017,20932.318584,0.000000,0.000000,0.095251,5.024397,2.605407,0.705785,0.000000,0.000000,7.725056,13.319220,1.199457,7.725056,3.649550,1.062498,14.000000,18.000000,2.000000,528,785,2,510,773,0,542,799,3,4.626106,  1158.768950,    34.040695,   255.000000,     0.000000,     0.000000, 10455.000000,41,2.776991,    95.296858,     9.762010,   107.000000,     0.000000,     0.000000,  6276.000000,651
806,3620.000000,2866412.000000,3230664.000000,5430.000000,791.826519,892.448618,1.500000,4525.000000,282167.443093,307647.054143,101465.732596,0.000000,0.000000,0.081409,5.076473,5.534877,1.825469,0.000000,0.000000,10.692760,25.629181,2.016126,10.692760,5.062527,1.263298,19.000000,19.000000,2.000000,892,792,2,873,773,0,910,810,3,13.454419,  3250.753655,    57.015380,   255.000000,     0.000000,     0.000000, 48705.000000,191,9.711325,   791.741734,    28.137905,   203.000000,     0.000000,     1.000000, 35155.000000,1881
807,1580.000000,1238276.000000,1196988.000000,2370.000000,783.718987,757.587341,1.500000,1975.000000,68006.946835,38175.230379,3844.779746,0.000000,0.000000,0.107322,3.695533,2.074462,0.208927,0.000000,0.000000,5.877318,8.241845,0.818076,5.877318,2.870861,0.935257,10.000000,13.000000,2.000000,758,784,2,746,774,0,771,793,3,13.234177,  3201.598071,    56.582665,   255.000000,     0.000000,     0.000000, 20910.000000,82,7.570253,   494.986194,    22.248285,   205.000000,     0.000000,     0.000000, 11961.000000,669
808,1872.000000,1476620.000000,1881032.000000,2808.000000,788.792735,1004.824786,1.500000,2340.000000,87406.529914,78139.581196,38868.017094,0.000000,0.000000,0.101424,3.788518,3.386855,1.684681,0.000000,0.000000,7.276797,10.720766,1.013532,7.276797,3.274258,1.004490,15.000000,14.000000,2.000000,1005,789,2,991,774,0,1018,804,3,5.993589,  1493.239937,    38.642462,   255.000000,     0.000000,     0.000000, 11220.000000,44,4.212072,   230.990276,    15.198364,   144.000000,     0.000000,     0.000000,  7885.000000,583
809,4036.000000,3204612.000000,1135464.000000,6054.000000,794.006937,281.333994,1.500000,5045.000000,473025.776015,314723.805748,-185865.351833,0.000000,0.000000,0.078510,7.361222,4.897728,-2.892434,0.000000,0.000000,12.337461,28.649543,2.173720,12.337461,5.352526,1.295391,19.000000,25.000000,2.000000,281,794,2,256,775,0,302,810,3,11.878097,  2888.541269,    53.745151,   255.000000,     0.000000,     0.000000, 47940.000000,188,6.041873,   285.350662,    16.892325,   176.000000,     0.000000,     0.000000, 24385.000000,1657
810,1244.000000,975492.000000,754916.000000,1866.000000,784.157556,606.845659,1.500000,1555.000000,33954.366559,31685.118971,-7653.749196,0.000000,0.000000,0.116225,2.537864,2.368253,-0.572067,0.000000,0.000000,5.022344,6.253264,0.660517,5.022344,2.500652,0.870886,11.000000,10.000000,2.000000,607,784,2,598,775,0,617,795,3,11.069131,  2702.275184,    51.983412,   255.000000,     0.000000,     0.000000, 13770.000000,54,4.987942,   280.097199,    16.736104,   199.000000,     0.000000,     0.000000,  6205.000000,383
811,1080.000000,847148.000000,630212.000000,1620.000000,784.396296,583.529629,1.500000,1350.000000,35405.051851,17714.385185,-7670.681481,0.000000,0.000000,0.121834,3.195216,1.598678,-0.692259,0.000000,0.000000,4.915728,5.212958,0.563957,4.915728,2.283190,0.826194,8.000000,12.000000,2.000000,584,784,2,572,776,0,594,792,3,6.847222,  1700.731966,    41.239931,   255.000000,     0.000000,     0.000000,  7395.000000,29,3.070370,    91.507555,     9.565958,    90.000000,     0.000000,     0.000000,  3316.000000,302
812,5516.000000,4443204.000000,4715848.000000,8274.000000,805.511965,854.939811,1.500000,6895.000000,876264.017403,846746.210297,-492802.027556,0.000000,0.000000,0.070746,8.990888,8.688022,-5.056385,0.000000,0.000000,17.749657,53.796724,3.717420,17.749657,7.334625,1.549103,30.000000,30.000000,2.000000,855,806,2,825,776,0,881,834,3,10.632704,  2598.756456,    50.977999,   255.000000,     0.000000,     0.000000, 58650.000000,230,7.963923,   451.567691,    21.250122,   189.000000,     0.000000,     1.000000, 43929.000000,3085
813,1488.000000,1176276.000000,486928.000000,2232.000000,790.508064,327.236559,1.500000,1860.000000,63428.731182,39179.903225,-330.838709,0.000000,0.000000,0.109490,3.733780,2.306354,-0.019475,0.000000,0.000000,6.149625,9.272379,0.942825,6.149625,3.045058,0.980566,14.000000,16.000000,2.000000,327,791,2,312,777,0,343,799,3,9.939516,  2437.420683,    49.370240,   255.000000,     0.000000,     0.000000, 14790.000000,58,4.197580,   142.064499,    11.919081,   157.000000,     0.000000,     0.000000,  6246.000000,507
814,1100.000000,868484.000000,865848.000000,1650.000000,789.530909,787.134545,1.500000,1375.000000,22936.087272,31689.949090,1657.425454,0.000000,0.000000,0.121091,2.019896,2.790816,0.145963,0.000000,0.000000,4.931804,6.198389,0.680030,4.931804,2.489656,0.879379,13.000000,11.000000,2.000000,787,790,2,776,777,0,798,800,3,9.968181,  2444.744209,    49.444354,   255.000000,     0.000000,     0.000000, 10965.000000,43,8.679999,   405.131355,    20.127875,   138.000000,     0.000000,     0.000000,  9548.000000,510
815,1180.000000,933036.000000,487744.000000,1770.000000,790.708474,413.342372,1.500000,1475.000000,23617.681355,51771.715254,-14622.223728,0.000000,0.000000,0.118290,1.894063,4.151928,-1.172656,0.000000,0.000000,6.164282,7.204077,0.767573,6.164282,2.684041,0.915601,18.000000,11.000000,2.000000,413,791,2,404,779,0,424,809,3,10.805084,  2640.784706,    51.388565,   255.000000,     0.000000,     0.000000, 12750.000000,50,5.585593,   352.163151,    18.766010,   209.000000,     0.000000,     0.000000,  6591.000000,363
816,2120.000000,1686052.000000,2018036.000000,3180.000000,795.307547,951.903773,1.500000,2650.000000,82176.369811,116771.479245,4954.739622,0.000000,0.000000,0.097304,3.017397,4.287679,0.181930,0.000000,0.000000,7.402380,13.615346,1.255664,7.402380,3.689897,1.078842,16.000000,13.000000,2.000000,952,795,2,939,779,0,965,808,3,11.547169,  2812.517830,    53.033176,   255.000000,     0.000000,     0.000000, 24480.000000,96,5.087735,   241.737461,    15.547908,   171.000000,     0.000000,     0.000000, 10786.000000,752
817,748.000000,588784.000000,601140.000000,1122.000000,787.144385,803.663101,1.500000,935.000000,10959.101604,14804.406417,4668.385026,0.000000,0.000000,0.137702,1.614009,2.180329,0.687539,0.000000,0.000000,3.932042,3.568853,0.419492,3.932042,1.889141,0.748585,11.000000,9.000000,2.000000,804,787,2,795,780,0,811,798,3,15.340909,  3681.510131,    60.675449,   255.000000,     0.000000,     0.000000, 11475.000000,45,6.696524,   452.337497,    21.268227,   204.000000,     0.000000,     0.000000,  5009.000000,369
818,1880.000000,1493236.000000,1832404.000000,2820.000000,794.274468,974.682978,1.500000,2350.000000,61023.055319,97302.374468,6751.582978,0.000000,0.000000,0.101280,2.629966,4.193528,0.290979,0.000000,0.000000,6.924775,11.635254,1.108426,6.924775,3.411048,1.034909,16.000000,12.000000,2.000000,975,794,2,964,781,0,987,810,3,8.952127,  2203.824210,    46.944906,   255.000000,     0.000000,     0.000000, 16830.000000,66,9.264361,   589.413311,    24.277835,   200.000000,     0.000000,     0.000000, 17417.000000,833
819,408.000000,321560.000000,105984.000000,612.000000,788.137254,259.764705,1.500000,510.000000,3329.411764,5320.313725,-746.823529,0.000000,0.000000,0.168534,1.100239,1.758154,-0.246795,0.000000,0.000000,3.026929,2.355222,0.315747,3.026929,1.534673,0.680946,10.000000,8.000000,2.000000,260,788,2,252,782,0,267,798,3,3.750000,   944.502457,    30.732758,   255.000000,     0.000000,     0.000000,  1530.000000,6,8.823529,   379.890157,    19.490771,   105.000000,     0.000000,     0.000000,  3600.000000,175
820,1896.000000,1517816.000000,866128.000000,2844.000000,800.535864,456.818565,1.500000,2370.000000,41009.586497,158463.561181,-5651.662447,0.000000,0.000000,0.100994,1.747568,6.752713,-0.240838,0.000000,0.000000,8.601276,12.601308,1.185959,8.601276,3.549832,1.058497,19.000000,10.000000,2.000000,457,801,2,447,782,0,465,817,3,7.128164,  1767.803617,    42.045256,   255.000000,     0.000000,     0.000000, 13515.000000,53,4.092827,   173.056286,    13.155085,   159.000000,     0.000000,     0.000000,  7760.000000,637
821,1688.000000,1338980.000000,1211036.000000,2532.000000,793.234597,717.438388,1.500000,2110.000000,72239.592417,55503.099526,10474.398104,0.000000,0.000000,0.104983,3.594281,2.761556,0.521153,0.000000,0.000000,6.460820,10.321465,1.013528,6.460820,3.212703,1.004489,13.000000,15.000000,2.000000,717,793,2,702,782,0,732,806,3,12.387440,  3007.130180,    54.837306,   255.000000,     0.000000,     0.000000, 20910.000000,82,7.825829,   603.433784,    24.564889,   200.000000,     0.000000,     0.000000, 13210.000000,634
822,1848.000000,1483244.000000,878892.000000,2772.000000,802.621212,475.590909,1.500000,2310.000000,47150.727272,114818.848484,13081.636363,0.000000,0.000000,0.101861,2.079149,5.063030,0.576845,0.000000,0.000000,7.244041,10.921560,1.038379,7.244041,3.304778,1.012632,19.000000,10.000000,2.000000,476,803,2,466,784,0,486,817,3,9.659090,  2371.053182,    48.693461,   255.000000,     0.000000,     0.000000, 17850.000000,70,4.410714,   281.564303,    16.779877,   199.000000,     0.000000,     0.000000,  8151.000000,529
823,204.000000,161244.000000,212332.000000,306.000000,790.411764,1040.843137,1.500000,255.000000,538.980392,1809.411764,405.176470,0.000000,0.000000,0.212340,0.448813,1.506712,0.337393,0.000000,0.000000,2.167867,0.977636,0.119420,2.167867,0.988755,0.492446,6.000000,4.000000,2.000000,1041,790,2,1038,784,0,1045,795,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.593137,    15.680937,     3.959916,    25.000000,     0.000000,     0.000000,   325.000000,64
824,2324.000000,1867592.000000,1157832.000000,3486.000000,803.611015,498.206540,1.500000,2905.000000,65012.860585,246280.358003,47382.712564,0.000000,0.000000,0.094369,2.111953,8.000459,1.539235,0.000000,0.000000,10.206783,15.481659,1.370938,10.206783,3.934673,1.110894,19.000000,12.000000,2.000000,498,804,2,487,786,0,510,823,3,8.229345,  2031.635281,    45.073665,   255.000000,     0.000000,     0.000000, 19125.000000,75,3.424268,   131.273211,    11.457452,   177.000000,     0.000000,     0.000000,  7958.000000,661
825,2032.000000,1623716.000000,1302364.000000,3048.000000,799.072834,640.927165,1.500000,2540.000000,101849.220472,70401.220472,-6945.220472,0.000000,0.000000,0.098689,3.957243,2.735364,-0.269849,0.000000,0.000000,6.791297,11.412172,1.061073,6.791297,3.378190,1.019956,13.000000,15.000000,2.000000,641,799,2,626,786,0,655,810,3,11.043307,  2695.415159,    51.917387,   255.000000,     0.000000,     0.000000, 22440.000000,88,7.140255,   311.581992,    17.651685,   168.000000,     0.000000,     0.000000, 14509.000000,819
826,2148.000000,1719560.000000,839048.000000,3222.000000,800.540037,390.618249,1.500000,2685.000000,106482.964618,89941.556797,-17389.169459,0.000000,0.000000,0.096879,3.842092,3.245249,-0.627431,0.000000,0.000000,7.184220,12.761493,1.169807,7.184220,3.572323,1.053670,14.000000,16.000000,2.000000,391,801,2,375,787,0,403,814,3,7.835195,  1937.486566,    44.016889,   255.000000,     0.000000,     0.000000, 16830.000000,66,7.851489,   519.120458,    22.784215,   194.000000,     0.000000,     0.000000, 16865.000000,782
827,3192.000000,2572940.000000,1775192.000000,4788.000000,806.058897,556.137844,1.500000,3990.000000,226963.348370,212944.927318,-26977.914786,0.000000,0.000000,0.084896,4.829163,4.530889,-0.574016,0.000000,0.000000,9.444948,22.345543,1.829593,9.444948,4.727107,1.223070,18.000000,16.000000,2.000000,556,806,2,540,788,0,571,824,3,13.021616,  3151.937169,    56.142115,   255.000000,     0.000000,     0.000000, 41565.000000,163,4.744987,   188.645697,    13.734835,   162.000000,     0.000000,     0.000000, 15146.000000,1183
828,1560.000000,1252648.000000,1603144.000000,2340.000000,802.979487,1027.656410,1.500000,1950.000000,43847.835897,70159.343589,12729.005128,0.000000,0.000000,0.107779,2.423531,3.877805,0.703550,0.000000,0.000000,6.409116,9.582155,0.959558,6.409116,3.095505,0.986333,16.000000,14.000000,2.000000,1028,803,2,1014,788,0,1037,819,3,0.653846,   166.409927,    12.899997,   255.000000,     0.000000,     0.000000,  1020.000000,4,2.633333,    78.275988,     8.847371,    69.000000,     0.000000,     0.000000,  4108.000000,430
829,688.000000,550668.000000,211740.000000,1032.000000,800.389534,307.761627,1.500000,860.000000,9108.906976,11579.604651,-412.116279,0.000000,0.000000,0.141594,1.499736,1.906524,-0.067852,0.000000,0.000000,3.547856,3.336990,0.404207,3.547856,1.826743,0.739380,10.000000,8.000000,2.000000,308,800,2,300,790,0,316,808,3,18.531976,  4388.598684,    66.246499,   255.000000,     0.000000,     0.000000, 12750.000000,50,10.600290,   612.674061,    24.752253,   160.000000,     0.000000,     0.000000,  7293.000000,326
830,2768.000000,2233868.000000,1851676.000000,4152.000000,807.033236,668.958092,1.500000,3460.000000,137631.138728,178896.942196,-30400.144508,0.000000,0.000000,0.089026,3.541293,4.603075,-0.782205,0.000000,0.000000,8.233396,16.414065,1.396743,8.233396,4.051427,1.117820,17.000000,16.000000,2.000000,669,807,2,653,790,0,683,823,3,8.567557,  2112.087230,    45.957450,   255.000000,     0.000000,     0.000000, 23715.000000,93,6.243135,   313.567535,    17.707838,   196.000000,     0.000000,     0.000000, 17281.000000,1025
831,2484.000000,1999200.000000,1072256.000000,3726.000000,804.830917,431.665056,1.500000,3105.000000,178817.326892,112748.985507,27071.323671,0.000000,0.000000,0.092298,5.315459,3.351535,0.804712,0.000000,0.000000,8.759293,17.967337,1.584517,8.759293,4.238789,1.165822,14.000000,21.000000,2.000000,432,805,2,411,791,0,451,818,3,5.954106,  1483.442919,    38.515489,   255.000000,     0.000000,     0.000000, 14790.000000,58,3.414251,   156.741335,    12.519637,   121.000000,     0.000000,     0.000000,  8481.000000,704
832,1828.000000,1476532.000000,1121408.000000,2742.000000,807.730853,613.461706,1.500000,2285.000000,52526.319474,100447.579868,-23476.840262,0.000000,0.000000,0.102231,2.350040,4.494049,-1.050359,0.000000,0.000000,6.946322,10.157626,0.966899,6.946322,3.187103,0.988842,17.000000,12.000000,2.000000,613,808,2,603,791,0,625,821,3,9.625273,  2363.091577,    48.611640,   255.000000,     0.000000,     0.000000, 17595.000000,69,3.648796,   222.637398,    14.921038,   198.000000,     0.000000,     0.000000,  6670.000000,515
833,1388.000000,1114260.000000,965100.000000,2082.000000,802.780979,695.317002,1.500000,1735.000000,50332.518731,51885.417867,-24047.631123,0.000000,0.000000,0.112059,3.250843,3.351140,-1.553172,0.000000,0.000000,6.714043,9.221501,0.950449,6.714043,3.036692,0.983202,15.000000,13.000000,2.000000,695,803,2,683,791,0,708,818,3,4.225504,  1060.412701,    32.563978,   255.000000,     0.000000,     0.000000,  5865.000000,23,2.518011,    58.975162,     7.679528,    68.000000,     0.000000,     0.000000,  3495.000000,403
834,2628.000000,2119712.000000,1543380.000000,3942.000000,806.587519,587.283105,1.500000,3285.000000,157229.369862,130820.870624,-9721.114155,0.000000,0.000000,0.090580,4.335440,3.607252,-0.268049,0.000000,0.000000,8.033273,16.286630,1.410083,8.033273,4.035669,1.121368,15.000000,16.000000,2.000000,587,807,2,573,792,0,603,820,3,9.800228,  2403.928481,    49.029873,   255.000000,     0.000000,     0.000000, 25755.000000,101,4.929604,   187.011791,    13.675225,   109.000000,     0.000000,     0.000000, 12955.000000,899
835,1900.000000,1531668.000000,989168.000000,2850.000000,806.141052,520.614736,1.500000,2375.000000,100305.987368,64446.197894,16671.250526,0.000000,0.000000,0.100923,4.262411,2.738582,0.708429,0.000000,0.000000,7.101917,11.877658,1.127425,7.101917,3.446397,1.040788,14.000000,15.000000,2.000000,521,806,2,507,793,0,536,820,3,9.797368,  2403.605574,    49.026580,   255.000000,     0.000000,     0.000000, 18615.000000,73,3.341578,   140.755826,    11.864056,   167.000000,     0.000000,     0.000000,  6349.000000,493
836,2716.000000,2198108.000000,2091584.000000,4074.000000,809.318114,770.097201,1.500000,3395.000000,137342.338733,176621.148748,-15003.982326,0.000000,0.000000,0.089591,3.624360,4.660898,-0.395943,0.000000,0.000000,8.374851,17.478296,1.499403,8.374851,4.180705,1.144562,16.000000,15.000000,2.000000,770,809,2,755,793,0,784,824,3,11.548232,  2812.473179,    53.032755,   255.000000,     0.000000,     0.000000, 31365.000000,123,6.001840,   227.095024,    15.069672,   147.000000,     0.000000,     0.000000, 16301.000000,1109
837,2032.000000,1636220.000000,1510844.000000,3048.000000,805.226377,743.525590,1.500000,2540.000000,95970.669291,75739.866141,12926.228346,0.000000,0.000000,0.098689,3.728838,2.942792,0.502234,0.000000,0.000000,6.770319,11.379373,1.058040,6.770319,3.373332,1.018984,13.000000,16.000000,2.000000,744,805,2,728,794,0,756,818,3,11.796259,  2870.307066,    53.575246,   255.000000,     0.000000,     0.000000, 23970.000000,94,3.781003,   104.186876,    10.207197,    97.000000,     0.000000,     0.000000,  7683.000000,657
838,2368.000000,1921224.000000,2354432.000000,3552.000000,811.327702,994.270270,1.500000,2960.000000,106915.027027,128681.702702,5622.270270,0.000000,0.000000,0.093781,3.387374,4.077004,0.178129,0.000000,0.000000,7.558159,14.478628,1.292175,7.558159,3.805079,1.089198,17.000000,16.000000,2.000000,994,811,2,978,794,0,1009,826,3,10.553209,  2580.788042,    50.801457,   255.000000,     0.000000,     0.000000, 24990.000000,98,4.213682,   236.898976,    15.391522,   184.000000,     0.000000,     0.000000,  9978.000000,691
839,1328.000000,1070516.000000,1097088.000000,1992.000000,806.111445,826.120481,1.500000,1660.000000,53044.722891,31459.506024,-6137.831325,0.000000,0.000000,0.113721,3.633942,2.155201,-0.420485,0.000000,0.000000,5.902865,8.313421,0.870548,5.902865,2.883300,0.954840,11.000000,13.000000,2.000000,826,806,2,813,795,0,838,817,3,7.104668,  1762.541409,    41.982632,   255.000000,     0.000000,     0.000000,  9435.000000,37,6.327560,   334.876044,    18.299618,   151.000000,     0.000000,     0.000000,  8403.000000,537
840,1036.000000,834296.000000,371436.000000,1554.000000,805.305019,358.528957,1.500000,1295.000000,34602.131274,18779.613899,8696.849420,0.000000,0.000000,0.123535,3.300830,1.791459,0.829625,0.000000,0.000000,5.215824,5.854100,0.645473,5.215824,2.419524,0.864223,10.000000,13.000000,2.000000,359,805,2,347,797,0,372,815,3,1.969111,   498.727547,    22.332208,   255.000000,     0.000000,     0.000000,  2040.000000,8,3.024131,    97.128885,     9.855398,   105.000000,     0.000000,     0.000000,  3133.000000,284
