Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nHH_mean,nHH_var,nHH_stdev,nHH_max,nHH_min,nHH_median,nHH_muc,nHH_notempty,cHH_mean,cHH_var,cHH_stdev,cHH_max,cHH_min,cHH_median,cHH_muc,cHH_notempty
1441,516.000000,673704.000000,84204.000000,774.000000,1305.627907,163.186047,1.500000,645.000000,6686.139535,5224.558140,-1784.279070,0.000000,0.000000,0.155845,1.615508,1.262360,-0.431118,0.000000,0.000000,3.033714,2.301992,0.288858,3.033714,1.517232,0.661040,7.000000,8.000000,2.000000,163,1306,2,157,1299,0,171,1313,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.139535,    13.856220,     3.722394,    29.000000,     0.000000,     1.000000,  1104.000000,307
1442,3184.000000,4185448.000000,1445728.000000,4776.000000,1314.525126,454.060302,1.500000,3980.000000,284876.422111,249457.989950,147855.175879,0.000000,0.000000,0.084967,6.081711,5.325577,3.156500,0.000000,0.000000,11.492255,23.394375,1.905405,11.492255,4.836773,1.239736,22.000000,20.000000,2.000000,454,1315,2,434,1299,0,472,1337,3,0.110553,    20.000969,     4.472244,   218.000000,     0.000000,     0.000000,   352.000000,3,4.433103,   223.189994,    14.939545,   219.000000,     0.000000,     0.000000, 14115.000000,788
1443,1036.000000,1357312.000000,996756.000000,1554.000000,1310.146718,962.119691,1.500000,1295.000000,39197.158301,22977.698842,18337.806950,0.000000,0.000000,0.123535,3.739167,2.191931,1.749314,0.000000,0.000000,6.054633,5.868596,0.634463,6.054633,2.422519,0.859282,11.000000,13.000000,2.000000,962,1310,2,950,1299,0,975,1319,3,0.738417,   187.932474,    13.708847,   255.000000,     0.000000,     0.000000,   765.000000,3,4.600386,   164.205372,    12.814264,   116.000000,     0.000000,     0.000000,  4766.000000,410
1444,2924.000000,3852648.000000,970512.000000,4386.000000,1317.595075,331.912449,1.500000,3655.000000,227289.586867,141744.569083,37128.339261,0.000000,0.000000,0.087415,5.435962,3.390028,0.887978,0.000000,0.000000,8.913404,18.411077,1.541956,8.913404,4.290813,1.155289,16.000000,20.000000,2.000000,332,1318,2,312,1302,0,352,1333,3,2.354651,   595.095185,    24.394573,   255.000000,     0.000000,     0.000000,  6885.000000,27,4.677155,   148.047634,    12.167483,   103.000000,     0.000000,     0.000000, 13676.000000,1267
1445,1600.000000,2102724.000000,1003036.000000,2400.000000,1314.202500,626.897500,1.500000,2000.000000,90163.190000,40786.390000,-13890.790000,0.000000,0.000000,0.106873,4.818028,2.179492,-0.742279,0.000000,0.000000,7.104393,10.697725,1.063378,7.104393,3.270738,1.020695,13.000000,17.000000,2.000000,627,1314,2,613,1302,0,644,1327,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.583125,   190.799840,    13.813032,   177.000000,     0.000000,     0.000000,  7333.000000,516
1446,1244.000000,1640092.000000,531200.000000,1866.000000,1318.401929,427.009646,1.500000,1555.000000,18083.884244,76811.035370,5207.176849,0.000000,0.000000,0.116226,1.351651,5.741118,0.389202,0.000000,0.000000,7.208995,8.432873,0.884306,7.208995,2.903941,0.959845,20.000000,11.000000,2.000000,427,1318,2,416,1303,0,436,1338,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.513666,   209.929821,    14.488955,   140.000000,     0.000000,     0.000000,  5615.000000,377
1447,1020.000000,1340200.000000,677208.000000,1530.000000,1313.921569,663.929412,1.500000,1275.000000,24450.917647,21073.725490,-6601.647059,0.000000,0.000000,0.124178,2.381378,2.052459,-0.642962,0.000000,0.000000,4.558014,5.024862,0.555605,4.558014,2.241620,0.822095,11.000000,12.000000,2.000000,664,1314,2,652,1303,0,674,1323,3,0.458824,    70.268175,     8.382611,   176.000000,     0.000000,     0.000000,   468.000000,4,4.685294,   224.129519,    14.970956,   144.000000,     0.000000,     0.000000,  4779.000000,352
1448,1080.000000,1420124.000000,885860.000000,1620.000000,1314.929630,820.240741,1.500000,1350.000000,36213.407407,18518.651852,-8109.703704,0.000000,0.000000,0.121834,3.268168,1.671261,-0.731880,0.000000,0.000000,5.061263,5.528105,0.600193,5.061263,2.351192,0.843523,11.000000,13.000000,2.000000,820,1315,2,808,1304,0,833,1324,3,1.336111,   293.187203,    17.122710,   255.000000,     0.000000,     0.000000,  1443.000000,8,7.238889,   460.296911,    21.454531,   162.000000,     0.000000,     0.000000,  7818.000000,508
1449,2876.000000,3803952.000000,2539336.000000,4314.000000,1322.653686,882.940195,1.500000,3595.000000,204161.713491,151315.070932,-16163.566064,0.000000,0.000000,0.087898,4.991784,3.699676,-0.395202,0.000000,0.000000,8.779358,19.075763,1.609576,8.779358,4.367581,1.171936,18.000000,19.000000,2.000000,883,1323,2,864,1305,0,898,1337,3,1.950626,   493.776344,    22.221079,   255.000000,     0.000000,     0.000000,  5610.000000,22,6.959666,   339.069677,    18.413845,   146.000000,     0.000000,     0.000000, 20016.000000,1418
1450,400.000000,526916.000000,394556.000000,600.000000,1317.290000,986.390000,1.500000,500.000000,6143.160000,12610.360000,-7533.240000,0.000000,0.000000,0.169651,2.084388,4.278723,-2.556045,0.000000,0.000000,6.532762,3.464661,0.404644,6.532762,1.861360,0.739647,12.000000,9.000000,2.000000,986,1317,2,979,1305,0,995,1328,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.847500,     4.986711,     2.233094,    17.000000,     0.000000,     0.000000,   339.000000,112
1451,8.000000,10452.000000,1400.000000,12.000000,1306.500000,175.000000,1.500000,10.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.625000,0.000000,0.125000,0.000000,0.000000,0.000000,0.750000,0.078125,0.000000,0.750000,0.279508,-0.000000,1.000000,0.000000,2.000000,175,1307,2,175,1306,0,175,1307,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.125000,     7.839286,     2.799872,     8.000000,     0.000000,     0.000000,     9.000000,2
1452,1012.000000,1335136.000000,271928.000000,1518.000000,1319.304348,268.703557,1.500000,1265.000000,15179.067194,38454.260870,-4952.695652,0.000000,0.000000,0.124504,1.493956,3.784749,-0.487455,0.000000,0.000000,5.403209,6.073856,0.674393,5.403209,2.464519,0.876942,13.000000,8.000000,2.000000,269,1319,2,262,1306,0,277,1331,3,3.527668,   887.988353,    29.799133,   255.000000,     0.000000,     0.000000,  3570.000000,14,3.484190,    78.022500,     8.833035,    66.000000,     0.000000,     0.000000,  3526.000000,392
1453,1668.000000,2199512.000000,415948.000000,2502.000000,1318.652278,249.369305,1.500000,2085.000000,64396.508393,58362.321343,14606.196643,0.000000,0.000000,0.105401,3.255374,2.950334,0.738373,0.000000,0.000000,6.311109,9.713334,0.954853,6.311109,3.116622,0.984719,12.000000,13.000000,2.000000,249,1319,2,236,1309,0,260,1331,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.426259,    43.987960,     6.632342,    66.000000,     0.000000,     0.000000,  4047.000000,508
1454,2652.000000,3510096.000000,1070968.000000,3978.000000,1323.565611,403.834087,1.500000,3315.000000,180998.998492,115811.583710,1548.868778,0.000000,0.000000,0.090306,4.930733,3.154912,0.042194,0.000000,0.000000,8.175952,16.284436,1.404649,8.175952,4.035398,1.119926,15.000000,17.000000,2.000000,404,1324,2,387,1309,0,420,1336,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.685520,   241.470284,    15.539314,   143.000000,     0.000000,     0.000000, 15078.000000,913
1455,1356.000000,1799556.000000,226112.000000,2034.000000,1327.106195,166.749263,1.500000,1695.000000,18126.749263,86464.707965,-971.893805,0.000000,0.000000,0.112934,1.207741,5.760930,-0.064755,0.000000,0.000000,7.081605,7.740514,0.785286,7.081605,2.782178,0.922591,17.000000,7.000000,2.000000,167,1327,2,160,1310,0,174,1341,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.758112,    42.539233,     6.522211,    55.000000,     0.000000,     1.000000,  3740.000000,738
1456,604.000000,795296.000000,840136.000000,906.000000,1316.715232,1390.953642,1.500000,755.000000,15442.701987,11163.019868,-10411.973510,0.000000,0.000000,0.147876,3.024642,2.186414,-2.039313,0.000000,0.000000,5.358933,3.224916,0.362936,5.358933,1.795805,0.713307,11.000000,11.000000,2.000000,1391,1317,2,1382,1310,0,1402,1328,3,2.110927,   534.715701,    23.123921,   255.000000,     0.000000,     0.000000,  1275.000000,5,0.256623,     0.512808,     0.716106,     7.000000,     0.000000,     0.000000,   155.000000,108
1457,2596.000000,3447472.000000,578680.000000,3894.000000,1327.993837,222.912173,1.500000,3245.000000,149815.975347,141743.901387,-40605.405239,0.000000,0.000000,0.090951,4.199058,3.972813,-1.138093,0.000000,0.000000,8.262822,16.130059,1.399450,8.262822,4.016225,1.118542,16.000000,18.000000,2.000000,223,1328,2,209,1312,0,241,1344,3,1.375193,   348.917365,    18.679330,   255.000000,     0.000000,     0.000000,  3570.000000,14,3.307396,   116.583699,    10.797393,   116.000000,     0.000000,     0.000000,  8586.000000,846
1458,2980.000000,3974912.000000,1531284.000000,4470.000000,1333.863087,513.853691,1.500000,3725.000000,124940.209396,354376.139597,58512.306040,0.000000,0.000000,0.086864,2.913492,8.263730,1.364454,0.000000,0.000000,11.264086,23.185474,1.929639,11.264086,4.815130,1.244969,22.000000,18.000000,2.000000,514,1334,2,498,1312,0,532,1354,3,0.085235,    10.821199,     3.289559,   127.000000,     0.000000,     0.000000,   254.000000,2,5.658054,   333.739697,    18.268544,   196.000000,     0.000000,     0.000000, 16861.000000,823
1459,2052.000000,2716844.000000,1442724.000000,3078.000000,1323.998051,703.081871,1.500000,2565.000000,86090.245614,93867.992203,-8843.672515,0.000000,0.000000,0.098367,3.301547,3.599822,-0.339153,0.000000,0.000000,6.999736,12.448826,1.157779,6.999736,3.528289,1.050047,13.000000,14.000000,2.000000,703,1324,2,691,1312,0,717,1337,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.188596,   291.893717,    17.084897,   184.000000,     0.000000,     0.000000, 10647.000000,563
1460,2652.000000,3530516.000000,1794836.000000,3978.000000,1331.265460,676.785822,1.500000,3315.000000,130054.346908,185613.116139,-53009.218703,0.000000,0.000000,0.090306,3.542910,5.056430,-1.444065,0.000000,0.000000,8.689647,16.605730,1.429475,8.689647,4.075013,1.126485,18.000000,15.000000,2.000000,677,1331,2,662,1313,0,689,1347,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.585596,   272.408740,    16.504810,   190.000000,     0.000000,     0.000000, 14813.000000,939
1461,3376.000000,4491132.000000,1821032.000000,5064.000000,1330.311611,539.405213,1.500000,4220.000000,217173.668246,256628.184834,20569.715640,0.000000,0.000000,0.083325,4.288156,5.067197,0.406155,0.000000,0.000000,9.438678,22.343504,1.796820,9.438678,4.726892,1.215724,21.000000,17.000000,2.000000,539,1330,2,524,1314,0,556,1351,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.901955,   140.525792,    11.854357,   188.000000,     0.000000,     0.000000,  9797.000000,829
1462,864.000000,1144472.000000,626364.000000,1296.000000,1324.620370,724.958333,1.500000,1080.000000,16210.500000,16387.481481,2898.333333,0.000000,0.000000,0.131242,1.969903,1.991409,0.352206,0.000000,0.000000,4.092554,4.318723,0.498566,4.092554,2.078154,0.792941,11.000000,10.000000,2.000000,725,1325,2,717,1314,0,735,1333,3,2.065972,   523.160185,    22.872695,   255.000000,     0.000000,     0.000000,  1785.000000,7,10.549769,   591.798215,    24.326903,   171.000000,     0.000000,     1.000000,  9115.000000,490
1463,2264.000000,3005628.000000,1343556.000000,3396.000000,1327.574205,593.443463,1.500000,2830.000000,112158.763251,133921.533569,-51972.501767,0.000000,0.000000,0.095196,3.772808,4.504866,-1.748256,0.000000,0.000000,8.372869,14.727592,1.326991,8.372869,3.837654,1.098894,17.000000,17.000000,2.000000,593,1328,2,580,1315,0,610,1345,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.807420,   109.867448,    10.481767,   132.000000,     0.000000,     0.000000,  6356.000000,542
1464,888.000000,1176904.000000,1246736.000000,1332.000000,1325.342342,1403.981982,1.500000,1110.000000,16327.711712,16471.927928,3033.477477,0.000000,0.000000,0.130049,1.912969,1.929866,0.355405,0.000000,0.000000,3.972884,4.065217,0.463683,3.972884,2.016238,0.773999,10.000000,9.000000,2.000000,1404,1325,2,1395,1316,0,1412,1335,3,1.722973,   436.881456,    20.901709,   255.000000,     0.000000,     0.000000,  1530.000000,6,0.421171,     1.736733,     1.317852,    12.000000,     0.000000,     0.000000,   374.000000,172
1465,4148.000000,5542316.000000,1516748.000000,6222.000000,1336.141755,365.657666,1.500000,5185.000000,449797.886210,294744.648023,-24202.707811,0.000000,0.000000,0.077797,6.748891,4.422430,-0.363144,0.000000,0.000000,11.249118,30.583719,2.311713,11.249118,5.530255,1.322243,23.000000,23.000000,2.000000,366,1336,2,343,1317,0,389,1359,3,1.106557,   281.015409,    16.763514,   255.000000,     0.000000,     0.000000,  4590.000000,18,4.176712,   173.270188,    13.163213,   173.000000,     0.000000,     0.000000, 17325.000000,1422
1466,1884.000000,2504908.000000,1453480.000000,2826.000000,1329.569002,771.486200,1.500000,2355.000000,63182.641189,94190.029724,9306.794055,0.000000,0.000000,0.101208,2.715334,4.047906,0.399968,0.000000,0.000000,6.864448,11.515938,1.096232,6.864448,3.393514,1.031100,13.000000,13.000000,2.000000,771,1330,2,759,1317,0,784,1343,3,2.977707,   750.847086,    27.401589,   255.000000,     0.000000,     0.000000,  5610.000000,22,5.189490,   227.320952,    15.077167,   138.000000,     0.000000,     0.000000,  9777.000000,747
1467,4176.000000,5572296.000000,4002164.000000,6264.000000,1334.362069,958.372605,1.500000,5220.000000,473704.226054,274284.551724,2776.620690,0.000000,0.000000,0.077623,7.044118,4.078690,0.041289,0.000000,0.000000,11.200431,29.592452,2.230033,11.200431,5.439894,1.306483,18.000000,22.000000,2.000000,958,1334,2,938,1317,0,980,1352,3,2.686782,   678.072889,    26.039833,   255.000000,     0.000000,     0.000000, 11220.000000,44,4.685345,   182.346477,    13.503573,   123.000000,     0.000000,     0.000000, 19566.000000,1679
1468,2508.000000,3340412.000000,760356.000000,3762.000000,1331.902711,303.172249,1.500000,3135.000000,176213.588517,103148.261563,16670.028708,0.000000,0.000000,0.092003,5.171335,3.027089,0.489215,0.000000,0.000000,8.290427,16.169039,1.418200,8.290427,4.021074,1.123516,15.000000,20.000000,2.000000,303,1332,2,283,1318,0,318,1347,3,2.019139,   492.207053,    22.185740,   255.000000,     0.000000,     0.000000,  5064.000000,22,3.354466,   123.161500,    11.097815,   137.000000,     0.000000,     0.000000,  8413.000000,846
1469,2312.000000,3085748.000000,1726564.000000,3468.000000,1334.666090,746.783737,1.500000,2890.000000,94935.868512,127618.221453,-4218.955017,0.000000,0.000000,0.094532,3.105369,4.174415,-0.138003,0.000000,0.000000,7.374316,13.632229,1.223633,7.374316,3.692185,1.069589,16.000000,15.000000,2.000000,747,1335,2,733,1320,0,762,1351,3,1.531142,   384.023262,    19.596511,   255.000000,     0.000000,     0.000000,  3540.000000,15,5.879325,   214.049906,    14.630444,   131.000000,     0.000000,     0.000000, 13593.000000,1066
1470,3836.000000,5122864.000000,3232372.000000,5754.000000,1335.470282,842.641293,1.500000,4795.000000,312434.419187,343315.612096,31619.107404,0.000000,0.000000,0.079852,5.203003,5.717271,0.526556,0.000000,0.000000,11.000125,30.341717,2.353205,11.000125,5.508332,1.330107,23.000000,22.000000,2.000000,843,1335,2,821,1320,0,862,1358,3,2.260167,   571.383143,    23.903622,   255.000000,     0.000000,     0.000000,  8670.000000,34,6.083420,   279.833978,    16.728239,   170.000000,     0.000000,     0.000000, 23336.000000,1713
1471,1400.000000,1863220.000000,887168.000000,2100.000000,1330.871429,633.691429,1.500000,1750.000000,58802.697143,41084.857143,-24191.542857,0.000000,0.000000,0.111738,3.754567,2.623279,-1.544636,0.000000,0.000000,6.489584,8.176022,0.833942,6.489584,2.859374,0.941265,11.000000,14.000000,2.000000,634,1331,2,622,1321,0,648,1342,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5.688571,   316.015881,    17.776836,   179.000000,     0.000000,     0.000000,  7964.000000,500
1472,736.000000,980944.000000,480580.000000,1104.000000,1332.804348,652.961957,1.500000,920.000000,10730.934783,13755.826087,-2273.478261,0.000000,0.000000,0.138447,1.614856,2.070060,-0.342127,0.000000,0.000000,3.823363,3.735964,0.446603,3.823363,1.932864,0.764376,11.000000,10.000000,2.000000,653,1333,2,643,1322,0,660,1340,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.480978,   184.252699,    13.573971,   108.000000,     0.000000,     0.000000,  3298.000000,262
1473,1288.000000,1719588.000000,240520.000000,1932.000000,1335.083851,186.739130,1.500000,1610.000000,34752.347826,33842.944099,-3479.826087,0.000000,0.000000,0.114887,2.479874,2.414981,-0.248315,0.000000,0.000000,5.009742,6.489544,0.680958,5.009742,2.547458,0.879779,11.000000,11.000000,2.000000,187,1335,2,177,1324,0,198,1345,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.082298,    53.862686,     7.339120,   101.000000,     0.000000,     0.000000,  2682.000000,284
1474,1248.000000,1663068.000000,554480.000000,1872.000000,1332.586538,444.294872,1.500000,1560.000000,54051.487179,22486.653846,5276.153846,0.000000,0.000000,0.116102,4.022736,1.673550,0.392673,0.000000,0.000000,5.812388,7.239406,0.763724,5.812388,2.690614,0.914068,9.000000,16.000000,2.000000,444,1333,2,433,1324,0,460,1340,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.737981,   113.919262,    10.673297,   108.000000,     0.000000,     0.000000,  4665.000000,463
1475,2524.000000,3377060.000000,1220004.000000,3786.000000,1337.979398,483.361331,1.500000,3155.000000,162526.465927,113754.928685,-27845.210777,0.000000,0.000000,0.091808,4.729388,3.310176,-0.810273,0.000000,0.000000,8.131372,15.736661,1.376987,8.131372,3.966946,1.112526,15.000000,18.000000,2.000000,483,1338,2,468,1324,0,501,1353,3,0.227021,    33.746697,     5.809191,   168.000000,     0.000000,     0.000000,   573.000000,6,5.208399,   319.451598,    17.873209,   232.000000,     0.000000,     0.000000, 13146.000000,696
1476,312.000000,415128.000000,245700.000000,468.000000,1330.538462,787.500000,1.500000,390.000000,1934.000000,2413.538462,272.000000,0.000000,0.000000,0.184300,0.913939,1.140551,0.128537,0.000000,0.000000,2.238790,1.404514,0.189068,2.238790,1.185122,0.573948,7.000000,6.000000,2.000000,788,1331,2,783,1324,0,794,1336,3,4.086538,  1028.664513,    32.072800,   255.000000,     0.000000,     0.000000,  1275.000000,5,4.314103,   139.650218,    11.817369,    74.000000,     0.000000,     0.000000,  1346.000000,121
1477,1084.000000,1449232.000000,660712.000000,1626.000000,1336.929889,609.512915,1.500000,1355.000000,32966.819188,25694.671587,-11029.018450,0.000000,0.000000,0.121684,2.960543,2.307477,-0.990447,0.000000,0.000000,5.389704,6.491433,0.711900,5.389704,2.547829,0.892907,12.000000,13.000000,2.000000,610,1337,2,597,1325,0,620,1345,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.552583,   184.890123,    13.597431,   110.000000,     0.000000,     0.000000,  4935.000000,327
1478,2620.000000,3509376.000000,2108228.000000,3930.000000,1339.456489,804.667176,1.500000,3275.000000,151429.777099,156802.039695,-59821.941985,0.000000,0.000000,0.090673,4.192530,4.341269,-1.656248,0.000000,0.000000,8.624472,16.231524,1.401594,8.624472,4.028837,1.119113,17.000000,18.000000,2.000000,805,1339,2,787,1325,0,821,1356,3,2.043893,   517.212658,    22.742310,   255.000000,     0.000000,     0.000000,  5355.000000,21,7.327099,   375.619197,    19.380898,   187.000000,     0.000000,     1.000000, 19197.000000,1432
1479,2628.000000,3523892.000000,2415736.000000,3942.000000,1340.902588,919.229833,1.500000,3285.000000,199401.181126,137047.062405,-75989.162861,0.000000,0.000000,0.090581,5.498285,3.778934,-2.095324,0.000000,0.000000,9.367799,17.227606,1.484368,9.367799,4.150615,1.140724,18.000000,18.000000,2.000000,919,1341,2,901,1325,0,935,1359,3,2.813927,   709.903316,    26.644011,   255.000000,     0.000000,     0.000000,  7395.000000,29,6.170852,   291.691012,    17.078964,   158.000000,     0.000000,     0.000000, 16217.000000,1014
1480,416.000000,554440.000000,578804.000000,624.000000,1332.788462,1391.355769,1.500000,520.000000,4759.346154,3677.384615,2015.307692,0.000000,0.000000,0.167448,1.532579,1.184172,0.648958,0.000000,0.000000,2.884198,1.848603,0.233370,2.884198,1.359633,0.615670,7.000000,8.000000,2.000000,1391,1333,2,1385,1326,0,1399,1338,3,4.290865,  1078.351338,    32.838260,   255.000000,     0.000000,     0.000000,  1785.000000,7,0.524038,     2.678939,     1.636746,    19.000000,     0.000000,     0.000000,   218.000000,100
1481,2964.000000,3993216.000000,838684.000000,4446.000000,1347.238866,282.956815,1.500000,3705.000000,212898.472335,223634.882591,104634.574899,0.000000,0.000000,0.087020,5.000364,5.252531,2.457561,0.000000,0.000000,10.339914,21.117164,1.759969,10.339914,4.595342,1.207355,20.000000,17.000000,2.000000,283,1347,2,267,1327,0,300,1366,3,2.668016,   657.843850,    25.648467,   255.000000,     0.000000,     0.000000,  7908.000000,34,4.047233,   133.045355,    11.534529,   148.000000,     0.000000,     0.000000, 11996.000000,1291
1482,824.000000,1100188.000000,468328.000000,1236.000000,1335.179612,568.359223,1.500000,1030.000000,22013.669903,9849.417476,1618.834951,0.000000,0.000000,0.133332,2.849637,1.274992,0.209556,0.000000,0.000000,4.257961,4.139296,0.478575,4.257961,2.034526,0.782198,6.000000,11.000000,2.000000,568,1335,2,559,1329,0,579,1341,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6.425971,   439.092933,    20.954544,   219.000000,     0.000000,     0.000000,  5295.000000,247
1483,3724.000000,5038864.000000,1201136.000000,5586.000000,1353.078410,322.539205,1.500000,4655.000000,324149.276047,350373.104189,-145113.447905,0.000000,0.000000,0.080644,5.615634,6.069942,-2.513978,0.000000,0.000000,11.766221,28.708865,2.239208,11.766221,5.358065,1.308272,21.000000,20.000000,2.000000,323,1353,2,303,1332,0,343,1371,3,2.217240,   553.631279,    23.529371,   255.000000,     0.000000,     0.000000,  8257.000000,34,4.400644,   166.924587,    12.919930,   163.000000,     0.000000,     0.000000, 16388.000000,1549
1484,1508.000000,2031064.000000,1304140.000000,2262.000000,1346.859416,864.814324,1.500000,1885.000000,35356.010610,94662.196286,-14863.363395,0.000000,0.000000,0.109004,2.044536,5.474042,-0.859505,0.000000,0.000000,7.627582,11.272683,1.139434,7.627582,3.357482,1.044471,16.000000,16.000000,2.000000,865,1347,2,849,1332,0,874,1363,3,3.551061,   893.503031,    29.891521,   255.000000,     0.000000,     0.000000,  5355.000000,21,6.895889,   303.654051,    17.425672,   120.000000,     0.000000,     1.000000, 10399.000000,760
1485,3568.000000,4841696.000000,711496.000000,5352.000000,1356.977578,199.410314,1.500000,4460.000000,368191.300448,242966.206278,-34535.174888,0.000000,0.000000,0.081803,6.753160,4.456351,-0.633425,0.000000,0.000000,11.291314,30.610197,2.428990,11.291314,5.532648,1.344235,24.000000,24.000000,2.000000,199,1357,2,180,1333,0,223,1374,3,0.571749,   145.509849,    12.062746,   255.000000,     0.000000,     0.000000,  2040.000000,8,3.739630,   146.995547,    12.124172,   164.000000,     0.000000,     0.000000, 13343.000000,1137
1486,2036.000000,2741072.000000,478300.000000,3054.000000,1346.302554,234.921415,1.500000,2545.000000,149347.426326,83733.626719,-65199.591356,0.000000,0.000000,0.098624,5.787541,3.244862,-2.526627,0.000000,0.000000,9.131027,13.286739,1.222540,9.131027,3.645098,1.069271,14.000000,20.000000,2.000000,235,1346,2,215,1333,0,252,1360,3,1.001965,   254.622109,    15.956883,   255.000000,     0.000000,     0.000000,  2040.000000,8,3.547151,   106.066080,    10.298839,   107.000000,     0.000000,     0.000000,  7222.000000,740
1487,1744.000000,2356064.000000,448720.000000,2616.000000,1350.954128,257.293578,1.500000,2180.000000,58417.688073,87108.330275,-18132.513761,0.000000,0.000000,0.103847,2.782803,4.149519,-0.863766,0.000000,0.000000,7.036168,11.521101,1.121674,7.036168,3.394275,1.039016,17.000000,12.000000,2.000000,257,1351,2,245,1334,0,269,1363,3,0.584862,   148.883213,    12.201771,   255.000000,     0.000000,     0.000000,  1020.000000,4,4.905390,   226.968095,    15.065460,   166.000000,     0.000000,     0.000000,  8555.000000,644
1488,4272.000000,5774812.000000,1754552.000000,6408.000000,1351.781835,410.709738,1.500000,5340.000000,541320.074906,275080.670412,53513.475655,0.000000,0.000000,0.077037,7.809307,3.968427,0.772007,0.000000,0.000000,11.854771,31.301991,2.341515,11.854771,5.594818,1.327901,18.000000,26.000000,2.000000,411,1352,2,385,1336,0,431,1370,3,0.112360,    26.350753,     5.133298,   255.000000,     0.000000,     0.000000,   480.000000,3,5.673689,   248.135594,    15.752320,   193.000000,     0.000000,     0.000000, 24238.000000,1701
1489,1816.000000,2451112.000000,1277244.000000,2724.000000,1349.731278,703.328194,1.500000,2270.000000,76264.396476,66588.863436,2192.158590,0.000000,0.000000,0.102456,3.442184,3.005480,0.098943,0.000000,0.000000,6.550120,10.996227,1.058948,6.550120,3.316056,1.019276,13.000000,14.000000,2.000000,703,1350,2,689,1337,0,715,1363,3,0.842511,   214.248462,    14.637229,   255.000000,     0.000000,     0.000000,  1530.000000,6,3.545705,    82.400114,     9.077451,    80.000000,     0.000000,     0.000000,  6439.000000,680
1490,1708.000000,2308240.000000,1236520.000000,2562.000000,1351.428571,723.957845,1.500000,2135.000000,35260.964871,120682.285714,-19041.142857,0.000000,0.000000,0.104572,1.727072,5.910983,-0.932630,0.000000,0.000000,7.742626,10.137618,0.976584,7.742626,3.183963,0.992133,16.000000,10.000000,2.000000,724,1351,2,714,1337,0,734,1367,3,1.791569,   453.906150,    21.305073,   255.000000,     0.000000,     0.000000,  3060.000000,12,6.227166,   379.664827,    19.484990,   179.000000,     0.000000,     0.000000, 10636.000000,637
1491,1900.000000,2565032.000000,1693088.000000,2850.000000,1350.016842,891.098947,1.500000,2375.000000,93985.397895,77063.461053,32444.833684,0.000000,0.000000,0.100923,3.993824,3.274742,1.378714,0.000000,0.000000,7.369489,11.911459,1.128111,7.369489,3.451298,1.041000,15.000000,14.000000,2.000000,891,1350,2,877,1338,0,905,1365,3,2.870000,   701.551811,    26.486823,   255.000000,     0.000000,     0.000000,  5453.000000,24,8.095789,   447.206196,    21.147250,   160.000000,     0.000000,     0.000000, 15382.000000,905
1492,2620.000000,3550312.000000,1710056.000000,3930.000000,1355.080916,652.693130,1.500000,3275.000000,175893.276336,139370.845802,69853.056489,0.000000,0.000000,0.090673,4.869834,3.858663,1.933973,0.000000,0.000000,8.819170,15.842236,1.364696,8.819170,3.980231,1.109205,16.000000,17.000000,2.000000,653,1355,2,636,1341,0,667,1371,3,0.270611,    47.529262,     6.894147,   218.000000,     0.000000,     0.000000,   709.000000,6,5.428244,   304.687098,    17.455289,   193.000000,     0.000000,     0.000000, 14222.000000,829
